#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
2739.29 5.35e-22 5.30e-14 4.29e-07 1.31e-02 9.87e-01 
2906.62 4.14e-22 4.32e-14 3.73e-07 1.22e-02 9.88e-01 
3084.17 3.54e-22 3.99e-14 3.68e-07 1.23e-02 9.88e-01 
3272.56 2.67e-22 3.34e-14 3.37e-07 1.19e-02 9.88e-01 
3472.46 1.64e-22 2.24e-14 2.66e-07 1.09e-02 9.89e-01 
3684.57 1.68e-22 2.56e-14 3.16e-07 1.23e-02 9.88e-01 
3909.64 1.56e-22 2.80e-14 3.69e-07 1.41e-02 9.86e-01 
4148.46 2.16e-22 4.13e-14 5.24e-07 1.78e-02 9.82e-01 
4401.86 4.47e-22 8.19e-14 9.10e-07 2.46e-02 9.75e-01 
4670.75 8.34e-22 1.51e-13 1.51e-06 3.32e-02 9.67e-01 
4956.05 1.09e-21 2.17e-13 2.13e-06 4.15e-02 9.58e-01 
5258.79 1.25e-21 2.82e-13 2.83e-06 5.02e-02 9.50e-01 
5580.02 2.63e-21 6.18e-13 5.54e-06 7.45e-02 9.25e-01 
5920.87 5.42e-21 1.34e-12 1.09e-05 1.10e-01 8.90e-01 
6282.54 1.35e-20 3.46e-12 2.42e-05 1.73e-01 8.27e-01 
6666.30 4.09e-20 1.05e-11 5.97e-05 2.79e-01 7.21e-01 
7073.50 1.46e-19 3.73e-11 1.65e-04 4.54e-01 5.46e-01 
7505.58 4.97e-19 1.31e-10 4.44e-04 6.65e-01 3.34e-01 
7964.05 2.25e-18 5.89e-10 1.34e-03 8.67e-01 1.32e-01 
8450.53 1.38e-17 3.38e-09 4.49e-03 9.64e-01 3.17e-02 
8966.72 1.13e-16 2.49e-08 1.72e-02 9.78e-01 4.92e-03 
9514.44 2.42e-15 4.35e-07 1.13e-01 8.87e-01 3.22e-04 
10095.62 7.23e-14 8.99e-06 6.26e-01 3.74e-01 3.13e-06 
10712.30 8.77e-13 6.53e-05 9.71e-01 2.87e-02 3.57e-09 
11366.65 1.12e-11 4.26e-04 9.99e-01 8.05e-04 6.30e-13 
12061.10 2.28e-10 3.89e-03 9.96e-01 9.52e-06 1.38e-17 
12793.43 7.01e-09 4.52e-02 9.55e-01 3.00e-08 3.53e-23 
13528.61 1.63e-07 3.62e-01 6.38e-01 7.87e-11 5.85e-27 
14194.74 8.15e-07 8.21e-01 1.79e-01 2.68e-13 3.88e-27 
14757.77 1.63e-06 9.47e-01 5.30e-02 2.91e-15 2.27e-27 
15240.48 3.25e-06 9.91e-01 9.34e-03 2.97e-17 2.39e-27 
15646.99 7.62e-06 9.99e-01 1.42e-03 2.65e-19 1.02e-27 
15960.30 2.00e-05 9.99e-01 4.89e-04 5.26e-21 8.93e-28 
16187.41 3.70e-05 1.00e+00 2.17e-04 3.08e-22 2.13e-27 
16354.17 5.49e-05 1.00e+00 1.84e-05 3.93e-24 4.75e-28 
16484.18 6.87e-05 1.00e+00 2.79e-05 1.38e-24 2.74e-27 
16593.12 5.97e-05 1.00e+00 4.53e-06 5.02e-26 4.88e-28 
16691.99 9.61e-05 1.00e+00 4.83e-06 2.37e-26 1.98e-28 
16788.59 1.14e-04 1.00e+00 1.81e-06 4.68e-27 5.65e-28 
16888.37 1.05e-04 1.00e+00 1.39e-06 2.29e-27 3.03e-28 
16998.79 1.51e-04 1.00e+00 1.06e-06 5.74e-27 2.72e-27 
17146.37 2.16e-04 1.00e+00 6.56e-07 6.14e-27 6.37e-27 
17415.23 2.05e-04 1.00e+00 1.91e-07 3.37e-28 1.25e-29 
17888.12 3.82e-04 1.00e+00 5.44e-08 3.84e-27 1.37e-27 
18532.37 1.41e-03 9.99e-01 3.42e-07 9.55e-26 3.32e-26 
19260.76 1.43e-03 9.99e-01 7.11e-10 8.36e-28 4.27e-28 
20034.10 2.28e-03 9.98e-01 9.69e-11 4.86e-28 6.18e-28 
20838.00 1.13e-02 9.89e-01 2.13e-11 4.07e-28 7.20e-29 
21647.97 3.70e-03 9.96e-01 8.24e-12 6.59e-28 1.60e-28 
22447.94 2.53e-02 9.75e-01 1.13e-12 2.98e-28 7.67e-29 
23245.88 2.67e-02 9.73e-01 4.39e-13 3.50e-28 6.54e-29 
24052.47 1.08e-02 9.89e-01 3.79e-13 9.62e-28 1.03e-28 
24867.72 3.27e-02 9.67e-01 8.45e-14 8.47e-28 1.71e-28 
25698.86 9.71e-02 9.03e-01 8.54e-15 4.18e-28 1.14e-28 
26587.16 1.32e-01 8.68e-01 2.39e-15 4.63e-28 1.28e-28 
27637.54 1.87e-01 8.13e-01 4.59e-16 2.73e-28 4.43e-29 
28986.97 3.35e-01 6.65e-01 3.48e-17 4.54e-28 4.87e-29 
#TIME: 9.19 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 2.79e-19 1.96e-11 4.55e-05 1.82e-01 8.18e-01 
999.11 1.10e-19 7.89e-12 2.26e-05 1.25e-01 8.75e-01 
1267.34 5.43e-20 3.87e-12 1.25e-05 8.96e-02 9.10e-01 
1514.05 2.83e-20 1.99e-12 7.17e-06 6.48e-02 9.35e-01 
1808.80 1.32e-20 9.85e-13 4.14e-06 4.78e-02 9.52e-01 
1919.29 7.71e-21 5.93e-13 2.76e-06 3.80e-02 9.62e-01 
2160.92 3.57e-21 2.92e-13 1.59e-06 2.77e-02 9.72e-01 
2292.92 2.29e-21 1.99e-13 1.19e-06 2.36e-02 9.76e-01 
2432.98 1.26e-21 1.19e-13 8.12e-07 1.91e-02 9.81e-01 
2581.60 9.76e-22 9.61e-14 7.00e-07 1.76e-02 9.82e-01 
2739.29 7.19e-22 7.41e-14 5.82e-07 1.59e-02 9.84e-01 
2906.62 5.96e-22 6.42e-14 5.30e-07 1.52e-02 9.85e-01 
3084.17 5.04e-22 5.88e-14 5.18e-07 1.52e-02 9.85e-01 
3272.56 2.69e-22 3.57e-14 3.85e-07 1.32e-02 9.87e-01 
3472.46 2.40e-22 3.37e-14 3.82e-07 1.36e-02 9.86e-01 
3684.57 2.34e-22 3.72e-14 4.43e-07 1.53e-02 9.85e-01 
3909.64 2.35e-22 4.32e-14 5.36e-07 1.79e-02 9.82e-01 
4148.46 3.14e-22 6.25e-14 7.56e-07 2.24e-02 9.78e-01 
4401.86 6.52e-22 1.24e-13 1.30e-06 3.07e-02 9.69e-01 
4670.75 1.31e-21 2.44e-13 2.28e-06 4.27e-02 9.57e-01 
4956.05 1.66e-21 3.45e-13 3.21e-06 5.31e-02 9.47e-01 
5258.79 2.03e-21 4.71e-13 4.38e-06 6.50e-02 9.35e-01 
5580.02 3.98e-21 9.78e-13 8.33e-06 9.47e-02 9.05e-01 
5920.87 9.15e-21 2.31e-12 1.71e-05 1.43e-01 8.57e-01 
6282.54 2.11e-20 5.59e-12 3.64e-05 2.17e-01 7.83e-01 
6666.30 6.16e-20 1.64e-11 8.78e-05 3.39e-01 6.61e-01 
7073.50 2.23e-19 5.86e-11 2.39e-04 5.31e-01 4.69e-01 
7505.58 7.30e-19 1.98e-10 6.13e-04 7.34e-01 2.66e-01 
7964.05 3.09e-18 8.39e-10 1.76e-03 9.01e-01 9.75e-02 
8450.53 1.98e-17 4.94e-09 5.86e-03 9.72e-01 2.18e-02 
8966.72 1.64e-16 3.64e-08 2.24e-02 9.74e-01 3.32e-03 
9514.44 3.66e-15 6.57e-07 1.48e-01 8.52e-01 1.68e-04 
10095.62 9.62e-14 1.18e-05 7.05e-01 2.95e-01 1.48e-06 
10712.30 1.07e-12 7.72e-05 9.80e-01 2.02e-02 1.52e-09 
11366.65 1.39e-11 5.08e-04 9.99e-01 5.29e-04 2.34e-13 
12061.10 2.89e-10 4.72e-03 9.95e-01 5.62e-06 4.50e-18 
12793.43 9.22e-09 5.56e-02 9.44e-01 1.79e-08 1.13e-23 
13528.61 1.94e-07 4.07e-01 5.93e-01 6.88e-11 9.40e-27 
14194.74 8.68e-07 8.35e-01 1.65e-01 1.85e-13 4.42e-27 
14757.77 1.77e-06 9.66e-01 3.37e-02 1.22e-15 2.06e-27 
15240.48 3.36e-06 9.93e-01 7.09e-03 1.43e-17 1.53e-27 
15646.99 7.57e-06 9.96e-01 4.39e-03 6.63e-19 4.24e-27 
15960.30 1.89e-05 1.00e+00 1.85e-04 1.55e-21 2.34e-28 
16187.41 3.43e-05 1.00e+00 7.93e-05 6.54e-23 1.35e-28 
16354.17 5.70e-05 1.00e+00 7.16e-05 8.82e-24 1.43e-27 
16484.18 5.61e-05 1.00e+00 2.77e-05 1.25e-24 7.18e-28 
16593.12 7.35e-05 1.00e+00 7.60e-06 8.65e-26 1.86e-27 
16691.99 7.31e-05 1.00e+00 1.84e-05 1.36e-25 7.60e-27 
16788.59 6.83e-05 1.00e+00 1.98e-06 6.58e-27 2.20e-27 
16888.37 8.47e-05 1.00e+00 1.57e-06 5.77e-27 4.27e-27 
16998.79 1.46e-04 1.00e+00 7.00e-06 3.35e-26 1.08e-26 
17146.37 2.32e-04 1.00e+00 4.32e-07 3.57e-27 1.16e-27 
17415.23 2.21e-04 1.00e+00 1.88e-07 5.59e-27 3.37e-26 
17888.12 2.47e-04 1.00e+00 3.92e-08 2.79e-27 9.52e-28 
18532.37 7.51e-04 9.99e-01 4.43e-09 2.15e-29 1.17e-31 
19260.76 1.10e-03 9.99e-01 1.50e-09 1.77e-27 5.11e-28 
20034.10 5.67e-03 9.94e-01 1.08e-10 7.30e-28 2.56e-28 
20838.00 4.56e-03 9.95e-01 2.43e-11 6.14e-28 1.93e-28 
21647.97 1.64e-02 9.84e-01 4.96e-12 2.78e-28 4.24e-29 
22447.94 1.43e-02 9.86e-01 1.38e-12 4.35e-28 1.06e-28 
23245.88 7.74e-03 9.92e-01 2.24e-13 1.74e-28 3.18e-29 
24052.47 3.19e-02 9.68e-01 1.44e-13 2.14e-28 2.21e-29 
24867.72 3.92e-02 9.61e-01 4.82e-14 2.92e-28 2.94e-29 
25698.86 6.87e-02 9.31e-01 1.48e-14 8.22e-28 1.45e-28 
26587.16 1.08e-01 8.92e-01 3.23e-15 6.16e-28 8.59e-29 
27637.54 1.75e-01 8.25e-01 4.87e-16 4.84e-28 1.05e-28 
28986.97 2.86e-01 7.14e-01 4.85e-17 7.22e-28 9.29e-29 
#TIME: 9.38 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 3.40e-19 2.46e-11 5.71e-05 2.07e-01 7.92e-01 
999.11 1.20e-19 8.96e-12 2.53e-05 1.34e-01 8.66e-01 
1267.34 6.63e-20 4.95e-12 1.58e-05 1.03e-01 8.97e-01 
1514.05 3.69e-20 2.71e-12 9.47e-06 7.67e-02 9.23e-01 
1808.80 1.79e-20 1.38e-12 5.63e-06 5.75e-02 9.43e-01 
1919.29 1.03e-20 8.21e-13 3.70e-06 4.53e-02 9.55e-01 
2160.92 4.97e-21 4.21e-13 2.20e-06 3.38e-02 9.66e-01 
2292.92 3.09e-21 2.79e-13 1.63e-06 2.86e-02 9.71e-01 
2432.98 1.86e-21 1.79e-13 1.16e-06 2.38e-02 9.76e-01 
2581.60 1.41e-21 1.44e-13 1.00e-06 2.20e-02 9.78e-01 
2739.29 1.02e-21 1.09e-13 8.16e-07 1.96e-02 9.80e-01 
2906.62 9.12e-22 1.01e-13 7.89e-07 1.94e-02 9.81e-01 
3084.17 7.65e-22 9.18e-14 7.65e-07 1.94e-02 9.81e-01 
3272.56 3.50e-22 4.71e-14 4.92e-07 1.57e-02 9.84e-01 
3472.46 3.45e-22 5.04e-14 5.49e-07 1.71e-02 9.83e-01 
3684.57 3.48e-22 5.71e-14 6.41e-07 1.93e-02 9.81e-01 
3909.64 3.49e-22 6.66e-14 7.85e-07 2.26e-02 9.77e-01 
4148.46 4.64e-22 9.55e-14 1.09e-06 2.82e-02 9.72e-01 
4401.86 1.06e-21 2.05e-13 2.01e-06 3.99e-02 9.60e-01 
4670.75 1.94e-21 3.77e-13 3.34e-06 5.37e-02 9.46e-01 
4956.05 2.65e-21 5.66e-13 4.90e-06 6.83e-02 9.32e-01 
5258.79 3.39e-21 8.08e-13 6.97e-06 8.53e-02 9.15e-01 
5580.02 6.39e-21 1.61e-12 1.27e-05 1.21e-01 8.79e-01 
5920.87 1.40e-20 3.70e-12 2.59e-05 1.80e-01 8.20e-01 
6282.54 3.50e-20 9.44e-12 5.61e-05 2.72e-01 7.28e-01 
6666.30 9.94e-20 2.70e-11 1.31e-04 4.13e-01 5.87e-01 
7073.50 3.19e-19 8.70e-11 3.30e-04 6.02e-01 3.97e-01 
7505.58 1.03e-18 2.87e-10 8.19e-04 7.92e-01 2.07e-01 
7964.05 4.36e-18 1.21e-09 2.28e-03 9.27e-01 7.10e-02 
8450.53 2.85e-17 7.26e-09 7.74e-03 9.78e-01 1.46e-02 
8966.72 2.58e-16 5.80e-08 3.06e-02 9.67e-01 2.01e-03 
9514.44 5.68e-15 1.01e-06 1.96e-01 8.04e-01 1.09e-04 
10095.62 1.24e-13 1.50e-05 7.66e-01 2.34e-01 9.06e-07 
10712.30 1.31e-12 9.12e-05 9.84e-01 1.56e-02 6.96e-10 
11366.65 1.74e-11 6.09e-04 9.99e-01 3.13e-04 7.91e-14 
12061.10 3.70e-10 5.73e-03 9.94e-01 2.35e-06 1.01e-18 
12793.43 1.18e-08 6.72e-02 9.33e-01 1.78e-08 5.93e-24 
13528.61 2.26e-07 4.56e-01 5.44e-01 5.65e-11 9.53e-27 
14194.74 9.07e-07 8.60e-01 1.40e-01 9.78e-14 3.67e-27 
14757.77 1.73e-06 9.54e-01 4.63e-02 1.50e-15 6.67e-27 
15240.48 3.56e-06 9.89e-01 1.15e-02 1.85e-17 4.47e-27 
15646.99 7.71e-06 9.95e-01 4.87e-03 6.63e-19 1.86e-27 
15960.30 1.95e-05 1.00e+00 2.80e-04 1.79e-21 1.01e-27 
16187.41 3.86e-05 9.99e-01 1.41e-03 6.59e-22 7.10e-27 
16354.17 5.61e-05 1.00e+00 3.64e-05 3.93e-24 3.16e-28 
16484.18 6.54e-05 1.00e+00 9.66e-05 2.97e-24 2.03e-27 
16593.12 7.37e-05 1.00e+00 6.92e-06 5.16e-26 7.06e-28 
16691.99 1.18e-04 1.00e+00 4.00e-06 4.66e-26 5.09e-28 
16788.59 1.22e-04 1.00e+00 2.50e-06 1.15e-26 3.01e-27 
16888.37 7.90e-05 1.00e+00 1.93e-06 6.95e-27 2.27e-27 
16998.79 1.11e-04 1.00e+00 8.54e-07 1.14e-27 6.79e-29 
17146.37 1.51e-04 1.00e+00 6.01e-06 8.42e-26 5.26e-26 
17415.23 1.77e-04 1.00e+00 1.94e-07 6.55e-27 2.68e-27 
17888.12 3.45e-04 1.00e+00 3.61e-08 4.04e-27 2.17e-27 
18532.37 9.11e-04 9.99e-01 1.02e-08 4.27e-27 1.17e-25 
19260.76 1.21e-03 9.99e-01 6.80e-10 4.29e-28 6.65e-29 
20034.10 2.59e-03 9.97e-01 9.92e-11 7.09e-28 1.98e-28 
20838.00 9.88e-03 9.90e-01 2.13e-11 5.62e-28 1.40e-28 
21647.97 1.17e-02 9.88e-01 6.10e-12 5.92e-28 2.24e-28 
22447.94 6.78e-03 9.93e-01 1.66e-12 6.24e-28 1.51e-28 
23245.88 2.13e-02 9.79e-01 6.66e-13 1.80e-27 1.17e-27 
24052.47 3.42e-02 9.66e-01 1.58e-13 6.70e-28 3.35e-28 
24867.72 4.97e-02 9.50e-01 3.71e-14 4.45e-28 1.46e-28 
25698.86 5.29e-02 9.47e-01 1.55e-14 5.60e-28 5.73e-29 
26587.16 8.42e-02 9.16e-01 4.62e-15 7.28e-28 8.67e-29 
27637.54 1.16e-01 8.84e-01 1.19e-15 1.20e-27 1.60e-28 
28986.97 3.26e-01 6.74e-01 5.32e-17 6.70e-28 6.67e-29 
#TIME: 9.58 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 3.44e-19 2.63e-11 6.18e-05 2.18e-01 7.82e-01 
999.11 1.47e-19 1.14e-11 3.18e-05 1.53e-01 8.47e-01 
1267.34 8.17e-20 6.35e-12 1.98e-05 1.18e-01 8.82e-01 
1514.05 4.73e-20 3.61e-12 1.24e-05 9.01e-02 9.10e-01 
1808.80 2.29e-20 1.85e-12 7.37e-06 6.77e-02 9.32e-01 
1919.29 1.34e-20 1.12e-12 4.92e-06 5.38e-02 9.46e-01 
2160.92 7.02e-21 6.17e-13 3.09e-06 4.15e-02 9.58e-01 
2292.92 4.24e-21 3.99e-13 2.25e-06 3.50e-02 9.65e-01 
2432.98 2.62e-21 2.64e-13 1.66e-06 2.94e-02 9.71e-01 
2581.60 2.12e-21 2.22e-13 1.47e-06 2.77e-02 9.72e-01 
2739.29 1.57e-21 1.71e-13 1.21e-06 2.49e-02 9.75e-01 
2906.62 1.36e-21 1.56e-13 1.16e-06 2.46e-02 9.75e-01 
3084.17 1.12e-21 1.40e-13 1.11e-06 2.44e-02 9.76e-01 
3272.56 4.80e-22 6.64e-14 6.70e-07 1.91e-02 9.81e-01 
3472.46 5.06e-22 7.63e-14 7.88e-07 2.15e-02 9.79e-01 
3684.57 5.35e-22 9.01e-14 9.55e-07 2.47e-02 9.75e-01 
3909.64 5.25e-22 1.04e-13 1.16e-06 2.88e-02 9.71e-01 
4148.46 7.43e-22 1.56e-13 1.67e-06 3.64e-02 9.64e-01 
4401.86 1.59e-21 3.22e-13 2.99e-06 5.07e-02 9.49e-01 
4670.75 3.10e-21 6.18e-13 5.10e-06 6.92e-02 9.31e-01 
4956.05 4.35e-21 9.55e-13 7.69e-06 8.89e-02 9.11e-01 
5258.79 5.27e-21 1.31e-12 1.06e-05 1.09e-01 8.91e-01 
5580.02 1.07e-20 2.76e-12 2.00e-05 1.56e-01 8.44e-01 
5920.87 2.27e-20 6.12e-12 3.94e-05 2.27e-01 7.73e-01 
6282.54 5.41e-20 1.52e-11 8.44e-05 3.36e-01 6.64e-01 
6666.30 1.61e-19 4.48e-11 1.98e-04 4.95e-01 5.05e-01 
7073.50 4.88e-19 1.35e-10 4.63e-04 6.79e-01 3.21e-01 
7505.58 1.50e-18 4.26e-10 1.10e-03 8.42e-01 1.57e-01 
7964.05 6.20e-18 1.75e-09 2.99e-03 9.47e-01 5.02e-02 
8450.53 4.08e-17 1.06e-08 1.01e-02 9.80e-01 1.00e-02 
8966.72 4.17e-16 9.48e-08 4.32e-02 9.55e-01 1.32e-03 
9514.44 8.75e-15 1.54e-06 2.57e-01 7.43e-01 5.87e-05 
10095.62 1.59e-13 1.88e-05 8.24e-01 1.76e-01 3.25e-07 
10712.30 1.57e-12 1.06e-04 9.89e-01 1.08e-02 2.96e-10 
11366.65 2.14e-11 7.23e-04 9.99e-01 2.23e-04 3.19e-14 
12061.10 4.74e-10 6.99e-03 9.93e-01 1.54e-06 3.43e-19 
12793.43 1.57e-08 8.28e-02 9.17e-01 7.67e-09 1.32e-24 
13528.61 2.71e-07 5.18e-01 4.82e-01 1.67e-11 3.72e-27 
14194.74 9.70e-07 8.82e-01 1.18e-01 5.59e-14 4.31e-27 
14757.77 1.86e-06 9.66e-01 3.45e-02 7.51e-16 2.96e-27 
15240.48 3.51e-06 9.94e-01 6.19e-03 7.14e-18 1.46e-27 
15646.99 8.28e-06 9.98e-01 1.81e-03 1.21e-19 3.70e-28 
15960.30 2.06e-05 1.00e+00 2.31e-04 1.04e-21 5.56e-28 
16187.41 3.60e-05 1.00e+00 4.82e-05 1.93e-23 2.29e-29 
16354.17 5.51e-05 1.00e+00 2.84e-05 2.02e-24 4.06e-28 
16484.18 8.16e-05 1.00e+00 1.00e-05 2.02e-25 6.53e-29 
16593.12 6.92e-05 1.00e+00 5.47e-06 4.31e-26 1.06e-27 
16691.99 9.24e-05 1.00e+00 2.98e-06 1.08e-26 3.72e-28 
16788.59 8.59e-05 1.00e+00 3.35e-06 1.23e-26 2.01e-27 
16888.37 9.48e-05 1.00e+00 1.39e-06 4.43e-27 1.33e-27 
16998.79 1.71e-04 1.00e+00 8.12e-07 5.90e-27 1.19e-26 
17146.37 1.16e-04 1.00e+00 5.19e-07 6.01e-28 1.75e-29 
17415.23 2.21e-04 1.00e+00 3.77e-07 1.40e-26 5.51e-27 
17888.12 4.60e-04 1.00e+00 5.07e-08 6.94e-27 2.90e-27 
18532.37 5.37e-04 9.99e-01 7.40e-09 1.54e-27 2.45e-28 
19260.76 9.23e-04 9.99e-01 1.62e-07 2.58e-25 1.90e-25 
20034.10 6.96e-04 9.99e-01 1.38e-10 1.21e-27 3.87e-28 
20838.00 3.31e-03 9.97e-01 2.58e-11 7.04e-28 1.75e-28 
21647.97 8.17e-03 9.92e-01 5.65e-12 5.31e-28 1.14e-28 
22447.94 1.67e-02 9.83e-01 1.67e-12 6.08e-28 1.20e-28 
23245.88 1.92e-02 9.81e-01 5.72e-13 5.78e-28 4.11e-29 
24052.47 8.67e-04 9.99e-01 8.84e-13 3.83e-27 7.05e-28 
24867.72 4.01e-02 9.60e-01 4.07e-14 6.93e-28 1.68e-28 
25698.86 6.13e-02 9.39e-01 1.32e-14 5.16e-28 8.78e-29 
26587.16 1.09e-01 8.91e-01 2.53e-15 3.18e-28 3.68e-29 
27637.54 1.88e-01 8.12e-01 4.71e-16 2.36e-28 1.55e-29 
28986.97 3.30e-01 6.70e-01 5.59e-17 7.39e-28 9.09e-29 
#TIME: 9.77 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 3.83e-19 3.07e-11 7.17e-05 2.37e-01 7.62e-01 
999.11 1.89e-19 1.52e-11 4.10e-05 1.77e-01 8.23e-01 
1267.34 9.93e-20 8.10e-12 2.49e-05 1.35e-01 8.65e-01 
1514.05 6.24e-20 4.92e-12 1.63e-05 1.06e-01 8.94e-01 
1808.80 2.91e-20 2.46e-12 9.55e-06 7.94e-02 9.21e-01 
1919.29 1.86e-20 1.61e-12 6.77e-06 6.52e-02 9.35e-01 
2160.92 1.10e-20 9.87e-13 4.64e-06 5.27e-02 9.47e-01 
2292.92 6.13e-21 5.94e-13 3.19e-06 4.31e-02 9.57e-01 
2432.98 3.88e-21 4.03e-13 2.41e-06 3.70e-02 9.63e-01 
2581.60 3.14e-21 3.42e-13 2.17e-06 3.51e-02 9.65e-01 
2739.29 2.34e-21 2.65e-13 1.79e-06 3.17e-02 9.68e-01 
2906.62 1.97e-21 2.36e-13 1.68e-06 3.08e-02 9.69e-01 
3084.17 1.62e-21 2.09e-13 1.59e-06 3.03e-02 9.70e-01 
3272.56 7.42e-22 1.05e-13 9.92e-07 2.44e-02 9.76e-01 
3472.46 7.63e-22 1.19e-13 1.16e-06 2.72e-02 9.73e-01 
3684.57 7.74e-22 1.36e-13 1.38e-06 3.10e-02 9.69e-01 
3909.64 8.22e-22 1.67e-13 1.75e-06 3.70e-02 9.63e-01 
4148.46 1.15e-21 2.52e-13 2.54e-06 4.69e-02 9.53e-01 
4401.86 2.45e-21 5.12e-13 4.46e-06 6.48e-02 9.35e-01 
4670.75 5.11e-21 1.05e-12 8.00e-06 8.99e-02 9.10e-01 
4956.05 6.80e-21 1.55e-12 1.17e-05 1.14e-01 8.86e-01 
5258.79 8.59e-21 2.18e-12 1.63e-05 1.39e-01 8.61e-01 
5580.02 1.71e-20 4.58e-12 3.11e-05 2.00e-01 8.00e-01 
5920.87 3.86e-20 1.06e-11 6.23e-05 2.88e-01 7.12e-01 
6282.54 8.66e-20 2.48e-11 1.26e-04 4.07e-01 5.92e-01 
6666.30 2.36e-19 6.82e-11 2.81e-04 5.72e-01 4.28e-01 
7073.50 7.23e-19 2.06e-10 6.47e-04 7.48e-01 2.51e-01 
7505.58 2.14e-18 6.26e-10 1.47e-03 8.82e-01 1.16e-01 
7964.05 8.59e-18 2.50e-09 3.87e-03 9.61e-01 3.54e-02 
8450.53 5.99e-17 1.58e-08 1.33e-02 9.80e-01 6.80e-03 
8966.72 6.52e-16 1.49e-07 5.88e-02 9.40e-01 7.83e-04 
9514.44 1.33e-14 2.34e-06 3.30e-01 6.70e-01 3.77e-05 
10095.62 2.04e-13 2.36e-05 8.71e-01 1.29e-01 1.40e-07 
10712.30 1.93e-12 1.26e-04 9.92e-01 7.61e-03 1.23e-10 
11366.65 2.68e-11 8.65e-04 9.99e-01 1.43e-04 1.19e-14 
12061.10 6.07e-10 8.41e-03 9.92e-01 6.52e-06 7.73e-19 
12793.43 2.08e-08 1.02e-01 8.98e-01 5.29e-09 4.54e-25 
13528.61 3.16e-07 5.73e-01 4.27e-01 2.20e-11 1.79e-26 
14194.74 9.96e-07 8.78e-01 1.22e-01 4.44e-14 6.49e-27 
14757.77 1.84e-06 9.58e-01 4.20e-02 6.85e-16 5.90e-27 
15240.48 3.84e-06 9.97e-01 3.46e-03 2.62e-18 1.52e-27 
15646.99 8.72e-06 9.99e-01 1.03e-03 4.42e-20 8.06e-28 
15960.30 2.18e-05 1.00e+00 2.19e-04 7.61e-22 7.71e-28 
16187.41 3.63e-05 1.00e+00 5.99e-05 2.09e-23 9.32e-28 
16354.17 6.29e-05 1.00e+00 1.94e-05 9.74e-25 4.13e-28 
16484.18 5.98e-05 1.00e+00 4.16e-05 9.28e-25 4.83e-27 
16593.12 8.38e-05 1.00e+00 7.39e-06 4.11e-26 1.33e-27 
16691.99 1.09e-04 1.00e+00 2.94e-06 9.40e-27 1.55e-27 
16788.59 8.27e-05 1.00e+00 4.94e-05 1.92e-25 3.12e-26 
16888.37 1.09e-04 1.00e+00 2.50e-06 1.20e-26 6.18e-27 
16998.79 1.45e-04 1.00e+00 9.02e-07 7.32e-27 3.05e-27 
17146.37 1.23e-04 1.00e+00 4.56e-07 6.59e-27 3.04e-26 
17415.23 1.31e-04 1.00e+00 1.77e-07 3.68e-27 7.41e-28 
17888.12 3.70e-04 1.00e+00 3.30e-08 3.54e-27 9.44e-28 
18532.37 9.23e-04 9.99e-01 8.16e-09 2.52e-27 1.18e-27 
19260.76 1.38e-03 9.99e-01 7.97e-10 6.10e-30 8.51e-33 
20034.10 1.24e-03 9.99e-01 1.50e-10 8.77e-28 1.56e-28 
20838.00 4.49e-03 9.96e-01 2.89e-11 8.91e-28 2.44e-28 
21647.97 1.56e-03 9.98e-01 6.56e-12 7.41e-28 1.98e-28 
22447.94 1.81e-02 9.82e-01 1.64e-12 6.58e-28 1.49e-28 
23245.88 2.05e-02 9.79e-01 6.39e-13 8.38e-28 2.11e-28 
24052.47 2.73e-03 9.97e-01 4.62e-13 4.07e-28 1.51e-29 
