#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6 ne7 ne8
2.841682e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.000000e+00 1.289902e-15 3.778502e-57 2.429967e-129 2.208469e-246 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.000000e+00 6.325411e-16 4.040219e-58 2.230347e-131 4.259598e-250 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.000000e+00 2.627273e-16 3.763636e-59 2.272727e-133 1.590909e-253 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.000000e+00 6.739130e-17 8.478261e-61 1.309783e-136 3.668478e-259 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.000000e+00 2.628571e-17 5.755102e-62 6.081633e-139 2.804082e-263 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.000000e+00 1.355634e-17 7.992958e-63 1.073944e-140 2.017606e-266 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.000000e+00 1.106897e-17 3.827586e-63 2.044828e-141 8.551724e-268 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 1.000000e+00 1.152318e-17 3.675497e-63 1.605960e-141 4.470199e-268 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 1.000000e+00 1.061224e-17 2.632653e-63 7.201166e-142 9.300292e-269 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 1.000000e+00 9.680590e-18 1.830467e-63 3.120393e-142 1.835381e-269 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 1.000000e+00 8.620000e-18 1.236000e-63 1.328000e-142 3.740000e-270 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 1.000000e+00 6.150794e-18 5.211640e-64 2.632275e-143 2.500000e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 1.000000e+00 3.985714e-18 1.535714e-64 2.342857e-144 3.578571e-273 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 1.000000e+00 6.041667e-18 2.802083e-64 3.973958e-144 3.796875e-273 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 1.000000e+00 3.878327e-18 5.323194e-65 9.201521e-146 2.798479e-276 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 1.000000e+00 2.758730e-18 1.463492e-65 4.761905e-147 9.333333e-279 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 1.000000e+00 1.432099e-18 1.595679e-66 3.827160e-149 1.135802e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 1.000000e+00 9.774194e-19 3.838710e-67 1.535484e-150 2.387097e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 1.000000e+00 3.786408e-19 1.980583e-68 3.019417e-153 2.750809e-290 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 1.000000e+00 2.792982e-19 6.315789e-69 2.259649e-154 1.912281e-292 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 1.000000e+00 2.544681e-19 3.493617e-69 4.723404e-155 7.489362e-294 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 1.000000e+00 1.668394e-19 7.616580e-70 1.549223e-156 1.113990e-296 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 1.000000e+00 1.398773e-19 3.429448e-70 2.257669e-157 2.435583e-298 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 1.000000e+00 4.358779e-19 6.610687e-69 5.946565e-155 2.900763e-294 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 1.000000e+00 5.800866e-19 1.009740e-68 8.798701e-155 3.203463e-294 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 1.000000e+00 1.401305e-18 8.890701e-68 4.551387e-153 1.990212e-291 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 1.000000e+00 2.384615e-18 2.624615e-67 2.375385e-152 1.901538e-290 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 1.000000e+00 1.510264e-18 2.375367e-68 5.410557e-155 7.961877e-296 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 1.000000e+00 1.458128e-18 1.039409e-68 4.546798e-156 3.467980e-298 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 1.000000e+00 2.336656e-18 2.846069e-68 2.270210e-155 3.532669e-297 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 1.000000e+00 1.736721e-18 6.997691e-69 7.274827e-157 3.602771e-300 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 1.000000e+00 4.400000e-18 9.520000e-68 1.276000e-154 3.032000e-296 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 1.000000e+00 1.559055e-17 3.519685e-66 1.700787e-151 9.606299e-291 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 1.000000e+00 8.209765e-17 4.032550e-64 2.206148e-147 1.678119e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 1.000000e+00 3.567669e-16 2.552632e-62 8.195489e-144 3.037594e-277 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 1.000000e+00 8.430233e-16 2.750000e-61 8.604651e-142 9.767442e-274 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 1.000000e+00 1.760331e-15 2.066116e-60 4.371901e-140 8.677686e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 1.000000e+00 4.827586e-15 3.180077e-59 8.697318e-138 7.828863e-267 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 1.000000e+00 1.891393e-14 1.276639e-57 1.086066e-134 1.639344e-261 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 1.000000e+00 1.072368e-13 1.384868e-55 9.210526e-131 9.046053e-255 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 1.000000e+00 7.772021e-13 2.911917e-53 2.803109e-126 4.544041e-247 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 1.000000e+00 6.174603e-12 8.174603e-51 1.563492e-121 6.761905e-239 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 1.000000e+00 5.066505e-11 2.648126e-48 1.233374e-116 2.043531e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 1.000000e+00 4.168190e-10 9.378428e-46 1.268739e-111 1.104205e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 1.000000e+00 4.462810e-09 6.887052e-43 5.454545e-106 7.162534e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 9.999991e-01 8.921154e-07 2.107882e-36 3.875515e-93 2.323649e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 4.506304e-02 9.549370e-01 1.011110e-16 1.522906e-52 7.115217e-117 1.054800e-206 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 2.356586e-02 9.764341e-01 2.534973e-16 1.220543e-51 2.713360e-115 2.666416e-204 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 1.114936e-02 9.888506e-01 7.522632e-16 1.515860e-50 2.422542e-113 2.720048e-201 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 4.603973e-03 9.953960e-01 2.813539e-15 3.452980e-49 7.097792e-111 1.937505e-197 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 1.619169e-03 9.983808e-01 1.446372e-14 1.769566e-47 1.004781e-107 1.804765e-192 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 4.232657e-04 9.995767e-01 1.353494e-13 4.385703e-45 3.156558e-103 2.750032e-185 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 3.712229e-07 9.999996e-01 6.244602e-08 9.424456e-31 1.129496e-75 1.258992e-140 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 7.043749e-08 9.999990e-01 9.690492e-07 7.982916e-28 3.479185e-70 7.139800e-132 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 3.873008e-08 9.999979e-01 2.111107e-06 4.619038e-27 7.269826e-69 7.031731e-130 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 1.843080e-08 9.999940e-01 6.018699e-06 5.386384e-26 5.925023e-67 6.346566e-127 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 5.413556e-09 9.999562e-01 4.379119e-05 6.792806e-24 4.896337e-63 1.055126e-120 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 2.436830e-09 9.998538e-01 1.462098e-04 1.220927e-22 9.646831e-61 4.240586e-117 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 1.072442e-09 9.994864e-01 5.136047e-04 2.495068e-21 2.465886e-58 2.597206e-113 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 4.321064e-10 9.978861e-01 2.113902e-03 7.636989e-20 1.367819e-55 5.595623e-109 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 1.680795e-10 9.909383e-01 9.061678e-03 2.586963e-18 9.134756e-53 1.607717e-104 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 6.968362e-11 9.671606e-01 3.283941e-02 5.947137e-17 2.983580e-50 1.481778e-100 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 2.917342e-11 8.968125e-01 1.031875e-01 1.026472e-15 5.942734e-48 6.401945e-97 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 8.669995e-12 6.945075e-01 3.054925e-01 1.797549e-14 1.193827e-45 2.600999e-93 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.013347e-11 7.414731e-01 2.585269e-01 1.018290e-14 3.514582e-46 3.188334e-94 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.297071e-11 8.054393e-01 1.945607e-01 4.262552e-15 5.805439e-47 1.563808e-95 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.537217e-11 8.414239e-01 1.585761e-01 2.319310e-15 1.682848e-47 1.984898e-96 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.869783e-11 8.792432e-01 1.207568e-01 1.074012e-15 3.594880e-48 1.541458e-97 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 4.412459e-11 9.753028e-01 2.469718e-02 1.368570e-17 5.513607e-52 7.015888e-104 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 3.785620e-11 9.691849e-01 3.081511e-02 2.360835e-17 1.515905e-51 3.462558e-103 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 3.472636e+01 
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6 ne7 ne8
4.242332e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.000000e+00 2.636364e-16 3.480000e-59 1.767273e-133 9.018182e-254 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.000000e+00 1.439919e-16 5.132383e-60 3.116090e-135 5.580448e-257 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.000000e+00 4.842319e-17 2.583927e-61 9.175992e-138 2.309257e-261 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.000000e+00 1.436364e-17 8.909091e-63 1.254545e-140 2.460606e-266 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.000000e+00 5.045455e-18 4.445455e-64 3.109091e-143 6.181818e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.000000e+00 3.622047e-18 1.602362e-64 3.696850e-144 1.299213e-272 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.000000e+00 2.961538e-18 7.730769e-65 7.192308e-145 5.730769e-274 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 1.000000e+00 2.302583e-18 3.214022e-65 1.044280e-145 1.512915e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 1.000000e+00 2.423453e-18 3.322476e-65 9.934853e-146 1.185668e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 1.000000e+00 1.920548e-18 1.558904e-65 1.936986e-146 5.726027e-277 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 1.000000e+00 1.953229e-18 1.552339e-65 1.806236e-146 4.677060e-277 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 1.000000e+00 1.382006e-18 6.327434e-66 3.348083e-147 2.743363e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 1.000000e+00 7.344000e-19 1.040000e-66 9.120000e-149 4.816000e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 1.000000e+00 1.184971e-18 2.341040e-66 2.393064e-148 1.127168e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 1.000000e+00 9.788136e-19 9.237288e-67 2.385593e-149 1.097458e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 1.000000e+00 5.248227e-19 1.113475e-67 2.375887e-151 1.978723e-286 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 1.000000e+00 3.140893e-19 1.824742e-68 4.329897e-153 1.030928e-289 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 1.000000e+00 2.287770e-19 5.323741e-69 2.525180e-154 4.208633e-292 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 1.000000e+00 1.050542e-19 4.404332e-70 1.303249e-156 2.667870e-296 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 1.000000e+00 6.117647e-20 7.137255e-71 2.482353e-158 1.643137e-299 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 1.000000e+00 4.071090e-20 1.611374e-71 8.625592e-160 2.706161e-302 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
