#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.2 2.42 2.662 2.9282 3.22102 3.543122 3.897434 4.287178 4.715896 5.187485 5.706233 6.276857 6.904542 7.594996 8.354497 9.189946 10.10894 11.10894 12.10894 13.108941 14.108941 15.108941 16.108941 17.108941 18.108941 19.108941 20.108941 21.108941 22.108941 23.108941 24.108941 25.108941 26.108941 27.108941 28.108941 29.108941 30.108941 31.108941 32.108941 33.108941 34.108941 35.108941 36.108941 37.108941 38.108941 39.108941 40.108941 41.108941 42.108941 43.108941 44.108941 45.108941 46.108941 47.108941 48.108941 49.108941 50.108941 51.108941 52.108941 53.108941 54.108941 55.108941 56.108941 57.108941 58.108941 59.108941 60.108941 61.108941 62.108941 63.108941 64.108941 65.108941 66.108941 67.108941 68.108941 69.108941 70.108941 71.108941 72.108941 73.108941 74.108941 75.108941 76.108941 77.108941 78.108941 79.108941 80.108941 81.108941 82.108941 83.108941 84.108941 85.108941 86.108941 87.108941 88.108941 89.108941 90.108941 91.108941 92.108941 93.108941 94.108941 95.108941 96.108941 97.108935 98.108935 99.108935 100.108935 101.108935 102.108935 103.108935 104.108935 105.108935 106.108935 107.108935 108.108935 109.108935 110.108935 111.108935 112.108935 113.108935 114.108935 115.108935 116.108935 117.108935 118.108935 119.108935 120.108935 121.108935 122.108935 123.108935 124.108935 125.108935 126.108935 127.108935 128.108935 129.108935 130.108935 131.108935 132.108935 133.108935 134.108935 135.108935 136.108935 137.108935 138.108935 139.108935 140.108935 141.108935 142.108935 143.108935 144.108935 145.108935 146.108935 147.108935 148.108935 149.108935 150.108935 151.108935 152.108935 153.108935 154.108935 155.108935 156.108935 157.108935 158.108935 159.108935 160.108935 161.108935 162.108935 163.108935 164.108935 165.108935 166.108935 167.108935 168.108935 169.108935 170.108935 171.108935 172.108935 173.108935 174.108935 175.108935 176.108935 177.108935 178.108935 179.108935 180.108935 181.108935 182.108935 183.108935 184.108935 185.108935 186.108935 187.108935 188.108935 189.108935 190.108935 191.108935 192.108935 193.108935 194.108935 195.108935 196.108935 197.108935 198.108935 199.108935 200.108935 201.108935 202.108935 203.108935 204.108935 205.108935 206.108935 207.108935 208.108935 209.108935 210.108935 211.108935 212.108935 213.108935 214.108935 215.108935 216.108935 217.108935 218.108935 219.108935 220.108935 221.108935 222.108935 223.108935 224.108935 225.108935 226.108935 227.108935 228.108935 229.108935 230.108935 231.108935 232.108935 233.108935 234.108935 235.108935 236.108935 237.108935 238.108935 239.108935 240.108935 241.108935 242.108935 243.108935 244.108935 245.108935 246.108935 247.108935 248.108935 249.108935 250.108935
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4 fe5
6.250e+03 7.682330e-06 9.996478e-01 3.445452e-04 4.563738e-22 1.951726e-62 2.267613e-123
6.750e+03 1.914466e-05 9.999337e-01 4.714177e-05 1.273118e-24 4.594788e-68 3.750227e-133
7.250e+03 4.786992e-05 9.999458e-01 6.307272e-06 3.279410e-27 8.896591e-74 4.335087e-143
7.750e+03 1.078458e-04 9.998911e-01 1.023094e-06 1.450046e-29 5.427132e-79 3.545605e-152
8.250e+03 1.846062e-04 9.998151e-01 2.840094e-07 2.988800e-31 9.145868e-83 8.710681e-159
8.750e+03 2.859796e-04 9.997139e-01 9.557455e-08 1.066699e-32 5.014915e-86 1.620823e-164
9.250e+03 4.258233e-04 9.995741e-01 3.478871e-08 4.772076e-34 4.481997e-89 6.992836e-170
9.750e+03 5.614227e-04 9.994386e-01 1.639605e-08 4.560754e-35 2.117705e-91 5.418404e-174
1.025e+04 7.489967e-04 9.992510e-01 7.576478e-09 4.132289e-36 8.960065e-94 3.486416e-178
1.075e+04 8.833839e-04 9.991166e-01 4.538803e-09 8.012788e-37 2.006851e-95 4.029629e-181
1.125e+04 9.816646e-04 9.990183e-01 3.079348e-09 2.235597e-37 9.960326e-97 1.847456e-183
1.175e+04 1.075230e-03 9.989248e-01 2.154087e-09 6.823482e-38 6.019196e-98 1.191624e-185
1.225e+04 1.116139e-03 9.988839e-01 1.682724e-09 2.871357e-38 7.324162e-99 2.577487e-187
1.275e+04 1.032997e-03 9.989670e-01 1.661702e-09 2.386028e-38 3.918715e-99 7.202209e-188
1.325e+04 1.283544e-03 9.987165e-01 9.002934e-10 3.474962e-39 4.744576e-101 2.895371e-191
1.375e+04 1.248160e-03 9.987518e-01 8.037208e-10 2.154579e-39 1.342224e-101 2.690502e-192
1.425e+04 1.517966e-03 9.984820e-01 4.559430e-10 3.593626e-40 2.189548e-103 1.814949e-195
1.475e+04 1.681211e-03 9.983188e-01 3.129153e-10 1.041280e-40 1.187334e-104 9.747822e-198
1.525e+04 2.060101e-03 9.979399e-01 1.752206e-10 1.676743e-41 1.800598e-106 5.814385e-201
1.575e+04 2.404783e-03 9.975952e-01 1.082675e-10 3.591422e-42 5.076706e-108 1.011820e-203
1.625e+04 2.538471e-03 9.974615e-01 8.194830e-11 1.382732e-42 5.109572e-109 1.581605e-205
1.675e+04 3.299721e-03 9.967003e-01 4.077402e-11 1.585829e-43 3.719619e-111 2.664962e-209
1.725e+04 5.223716e-03 9.947763e-01 1.359986e-11 5.734299e-45 2.213587e-114 5.973292e-215
1.775e+04 5.777602e-03 9.942224e-01 9.356049e-12 1.675855e-45 1.224739e-115 3.324730e-217
1.825e+04 8.357125e-03 9.916429e-01 3.717145e-12 1.002282e-46 2.161100e-118 4.836846e-222
1.875e+04 1.031148e-02 9.896885e-01 2.034889e-12 1.511454e-47 2.832571e-120 2.234740e-225
1.925e+04 1.408871e-02 9.859113e-01 8.963916e-13 1.213190e-48 9.383415e-123 9.560211e-230
1.975e+04 1.515392e-02 9.848461e-01 6.488538e-13 4.098810e-49 7.082224e-124 9.057009e-232
2.025e+04 1.879585e-02 9.812042e-01 3.465686e-13 5.731354e-50 7.803110e-126 3.073105e-235
2.075e+04 2.450127e-02 9.754987e-01 1.649018e-13 5.714131e-51 4.085932e-128 2.862428e-239
2.125e+04 2.820808e-02 9.717919e-01 1.020367e-13 1.220348e-51 1.125423e-129 4.706884e-242
2.175e+04 3.430739e-02 9.656926e-01 5.553486e-14 1.790553e-52 1.357510e-131 1.842876e-245
2.225e+04 4.099239e-02 9.590076e-01 3.116751e-14 2.867036e-53 1.973065e-133 9.923305e-249
2.275e+04 5.303768e-02 9.469623e-01 1.432156e-14 2.551601e-54 7.829665e-136 5.563169e-253
2.325e+04 6.122563e-02 9.387744e-01 8.514814e-15 4.816254e-55 1.616068e-137 5.452762e-256
2.375e+04 8.335163e-02 9.166484e-01 3.284385e-15 2.551412e-56 2.001754e-140 3.950986e-261
2.425e+04 1.006627e-01 8.993373e-01 1.672411e-15 3.049093e-57 1.484868e-142 6.424218e-265
2.475e+04 1.168006e-01 8.831994e-01 9.320235e-16 4.750462e-58 1.974426e-144 2.880539e-268
2.525e+04 1.245963e-01 8.754037e-01 6.525455e-16 1.445861e-58 1.157956e-145 1.722020e-270
2.575e+04 1.398034e-01 8.601966e-01 3.922339e-16 2.816295e-59 2.519954e-147 1.819396e-273
2.625e+04 1.633353e-01 8.366647e-01 2.055870e-16 3.682898e-60 2.261575e-149 4.080490e-277
2.675e+04 1.881950e-01 8.118050e-01 1.100422e-16 5.142825e-61 2.348276e-151 1.179513e-280
2.725e+04 2.166254e-01 7.833746e-01 5.772440e-17 6.812014e-62 2.172138e-153 2.785970e-284
2.775e+04 2.361696e-01 7.638304e-01 3.585976e-17 1.479300e-62 6.028432e-155 4.495412e-287
2.825e+04 2.729585e-01 7.270415e-01 1.768138e-17 1.663418e-63 3.907271e-157 5.722725e-291
2.875e+04 3.115740e-01 6.884260e-01 8.825078e-18 1.961803e-64 2.836709e-159 8.923806e-295
2.925e+04 3.631168e-01 6.368832e-01 3.859975e-18 1.621893e-65 9.531358e-162 3.658549e-299
2.975e+04 4.037686e-01 5.962314e-01 1.983143e-18 2.145062e-66 9.120414e-164 9.377842e-303
3.025e+04 4.249185e-01 5.750815e-01 1.297297e-18 5.587204e-67 3.872838e-165 3.226838e-305
3.075e+04 4.723852e-01 5.276148e-01 6.252932e-19 6.365156e-68 2.732710e-167 4.942559e-309
3.125e+04 5.435676e-01 4.564324e-01 2.285013e-19 3.545300e-69 4.199198e-170 5.496613e-314
3.175e+04 6.015403e-01 3.984597e-01 9.566933e-20 2.953292e-70 1.591711e-172 2.986711e-318
3.225e+04 6.555987e-01 3.444013e-01 4.057248e-20 2.629740e-71 7.169155e-175 2.223295e-322
3.275e+04 6.761983e-01 3.238017e-01 2.594476e-20 6.816226e-72 3.161949e-176 0.000000e+00
3.325e+04 7.066788e-01 2.933212e-01 1.428644e-20 1.218596e-72 6.411489e-178 0.000000e+00
3.375e+04 7.320457e-01 2.679543e-01 8.275651e-21 2.498963e-73 1.751326e-179 0.000000e+00
3.425e+04 7.323210e-01 2.676790e-01 6.932844e-21 1.289489e-73 3.317722e-180 0.000000e+00
3.475e+04 7.364101e-01 2.635899e-01 5.480046e-21 5.758230e-74 4.643648e-181 0.000000e+00
3.525e+04 6.465446e-01 3.534554e-01 1.615960e-20 7.110880e-73 7.073424e-179 0.000000e+00
3.575e+04 6.722277e-01 3.277723e-01 9.691499e-21 1.562896e-73 2.197844e-180 0.000000e+00
3.625e+04 5.255557e-01 4.744443e-01 4.991974e-20 9.089104e-72 1.000518e-176 0.000000e+00
3.675e+04 4.880782e-01 5.119218e-01 6.500177e-20 1.527375e-71 2.428195e-176 0.000000e+00
3.725e+04 4.365656e-01 5.634344e-01 9.971409e-20 4.070094e-71 1.626105e-175 0.000000e+00
3.775e+04 3.479292e-01 6.520708e-01 2.441023e-19 4.097419e-70 2.052693e-173 8.982113e-321
3.825e+04 2.356510e-01 7.643490e-01 9.489340e-19 1.667794e-68 6.014411e-170 8.568711e-315
3.875e+04 1.985989e-01 8.014011e-01 1.442875e-18 4.822679e-68 5.210588e-169 3.174712e-313
3.925e+04 1.201212e-01 8.798788e-01 5.763320e-18 2.396015e-66 2.529630e-165 7.563451e-307
3.975e+04 4.396345e-02 9.560366e-01 6.556218e-17 2.651477e-63 1.143473e-158 2.604800e-295
4.025e+04 3.998823e-02 9.600118e-01 6.897880e-17 2.664721e-63 9.400748e-159 1.551586e-295
#TIME: 32.108941
#NVEL: 81
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4 fe5
2.500e+02 6.247436e-15 6.241984e-06 9.296088e-01 7.038491e-02 6.586712e-12 5.973652e-32
7.500e+02 1.011815e-14 9.260695e-06 9.666288e-01 3.336192e-02 7.095303e-13 8.452517e-34
1.250e+03 2.191723e-14 1.668440e-05 9.894913e-01 1.049200e-02 2.514169e-14 1.537302e-36
1.750e+03 7.343832e-14 3.983012e-05 9.980465e-01 1.913626e-03 2.049754e-16 1.884260e-40
2.250e+03 4.289048e-13 1.356488e-04 9.996808e-01 1.835118e-04 2.915060e-19 9.348583e-46
2.750e+03 4.664618e-12 6.929400e-04 9.992987e-01 8.391109e-06 5.352859e-23 1.050348e-52
3.250e+03 9.754279e-11 5.445282e-03 9.945545e-01 1.694534e-07 1.010227e-27 1.717914e-61
3.750e+03 4.365365e-09 7.019848e-02 9.298015e-01 1.087787e-09 8.441860e-34 8.694975e-73
4.250e+03 1.469597e-07 6.158005e-01 3.841994e-01 1.093224e-12 1.420150e-41 5.147798e-87
4.750e+03 7.490072e-07 9.547006e-01 4.529864e-02 8.680010e-16 1.302648e-48 2.310483e-99
5.250e+03 1.802494e-06 9.924355e-01 7.562713e-03 4.090664e-18 9.416115e-54 2.650256e-108
5.750e+03 5.344399e-06 9.992326e-01 7.620233e-04 4.786769e-21 3.477119e-60 1.856813e-119
6.250e+03 1.587717e-05 9.999101e-01 7.397405e-05 4.996265e-24 9.835420e-67 8.049094e-131
6.750e+03 4.382465e-05 9.999480e-01 8.133301e-06 7.316634e-27 5.615559e-73 1.136716e-141
7.250e+03 1.098334e-04 9.998891e-01 1.064174e-06 1.737571e-29 8.888152e-79 9.070022e-152
7.750e+03 2.076524e-04 9.997921e-01 2.401152e-07 1.954438e-31 3.985786e-83 2.251931e-159
8.250e+03 3.566675e-04 9.996433e-01 6.490228e-08 3.664794e-33 5.326515e-87 3.621271e-166
8.750e+03 5.288757e-04 9.994711e-01 2.385818e-08 1.689343e-34 5.090551e-90 1.756957e-171
9.250e+03 7.108123e-04 9.992892e-01 1.083493e-08 1.452511e-35 1.916185e-92 9.214779e-176
9.750e+03 9.395558e-04 9.990604e-01 5.124359e-09 1.413432e-36 9.525303e-95 7.872380e-180
1.025e+04 1.210191e-03 9.987898e-01 2.569586e-09 1.638577e-37 6.984102e-97 1.324900e-183
1.075e+04 1.439982e-03 9.985600e-01 1.520105e-09 3.079090e-38 1.471825e-98 1.387160e-186
1.125e+04 1.768732e-03 9.982313e-01 8.446553e-10 4.834922e-39 2.105051e-100 7.454569e-190
1.175e+04 1.957533e-03 9.980425e-01 5.803927e-10 1.405709e-39 1.149806e-101 4.053902e-192
1.225e+04 1.991156e-03 9.980088e-01 4.732052e-10 6.705504e-40 1.841223e-102 1.411267e-193
1.275e+04 2.105366e-03 9.978946e-01 3.567859e-10 2.551392e-40 1.804976e-103 2.106881e-195
1.325e+04 2.561911e-03 9.974381e-01 2.026283e-10 4.281491e-41 2.995378e-105 1.468862e-198
1.375e+04 2.722107e-03 9.972779e-01 1.513450e-10 1.586221e-41 2.773338e-106 1.988155e-200
1.425e+04 3.487556e-03 9.965124e-01 7.749541e-11 1.975803e-42 2.414013e-108 4.558468e-204
1.475e+04 3.900578e-03 9.960994e-01 5.218868e-11 5.430304e-43 1.169791e-109 2.020061e-206
1.525e+04 5.071878e-03 9.949281e-01 2.590079e-11 6.183310e-44 8.380400e-112 3.309311e-210
1.575e+04 6.011342e-03 9.939887e-01 1.548564e-11 1.205094e-44 1.925079e-113 4.042957e-213
1.625e+04 6.553853e-03 9.934461e-01 1.096459e-11 3.827029e-45 1.275348e-114 3.070119e-215
1.675e+04 9.964702e-03 9.900353e-01 3.920763e-12 1.686847e-46 1.157627e-117 1.415390e-220
1.725e+04 1.345361e-02 9.865464e-01 1.773548e-12 1.463028e-47 4.545349e-120 8.133060e-225
1.775e+04 1.726035e-02 9.827397e-01 8.852906e-13 1.683468e-48 3.284156e-122 1.333900e-228
1.825e+04 2.453530e-02 9.754647e-01 3.505654e-13 9.857775e-50 5.394008e-125 1.673573e-233
1.875e+04 2.896930e-02 9.710307e-01 2.052407e-13 1.792651e-50 1.045716e-126 1.498101e-236
1.925e+04 3.635711e-02 9.636429e-01 1.039791e-13 2.134721e-51 7.982517e-129 2.652291e-240
1.975e+04 4.562394e-02 9.543761e-01 5.193176e-14 2.430882e-52 5.481850e-131 3.880026e-244
2.025e+04 5.629756e-02 9.437024e-01 2.654432e-14 2.953362e-53 4.307110e-133 7.119396e-248
2.075e+04 6.862291e-02 9.313771e-01 1.374126e-14 3.715699e-54 3.629036e-135 1.465144e-251
2.125e+04 7.864769e-02 9.213523e-01 8.189341e-15 7.055082e-55 7.548816e-137 1.448083e-254
2.175e+04 8.671612e-02 9.132839e-01 5.351131e-15 1.753839e-55 2.842036e-138 4.015677e-257
2.225e+04 9.841625e-02 9.015838e-01 3.216012e-15 3.410546e-56 6.200372e-140 4.290475e-260
2.275e+04 1.318429e-01 8.681571e-01 1.191509e-15 1.607124e-57 5.813578e-143 1.874240e-265
2.325e+04 1.660884e-01 8.339116e-01 4.993991e-16 1.093780e-58 1.225666e-145 3.347385e-270
2.375e+04 1.846311e-01 8.153689e-01 3.000036e-16 2.138604e-59 2.689298e-147 3.581722e-273
2.425e+04 1.912227e-01 8.087773e-01 2.251467e-16 7.999583e-60 2.490903e-148 4.751157e-275
2.475e+04 2.250513e-01 7.749487e-01 1.090814e-16 8.432655e-61 1.389994e-150 4.642514e-279
2.525e+04 2.430480e-01 7.569520e-01 6.981140e-17 1.998394e-61 4.686418e-152 1.053243e-281
2.575e+04 2.778706e-01 7.221294e-01 3.566295e-17 2.492970e-62 3.828377e-154 2.011048e-285
2.625e+04 3.172479e-01 6.827521e-01 1.770491e-17 2.901632e-63 2.703764e-156 2.991642e-289
2.675e+04 3.453113e-01 6.546887e-01 1.040851e-17 5.506303e-64 5.650198e-158 2.966797e-292
2.725e+04 3.799701e-01 6.200299e-01 5.708394e-18 8.674287e-65 7.892313e-160 1.464169e-295
2.775e+04 4.319907e-01 5.680093e-01 2.579320e-18 8.112202e-66 3.562438e-162 1.020503e-299
2.825e+04 4.489790e-01 5.510210e-01 1.776807e-18 2.446521e-66 2.090608e-163 6.176883e-302
2.875e+04 5.199529e-01 4.800471e-01 6.519257e-19 1.354985e-67 3.128613e-166 6.495925e-307
2.925e+04 5.566718e-01 4.433282e-01 3.554218e-19 2.230006e-68 5.048493e-168 4.261264e-310
2.975e+04 6.020112e-01 3.979888e-01 1.727883e-19 2.758367e-69 4.477408e-170 1.005264e-313
3.025e+04 6.477251e-01 3.522749e-01 8.164647e-20 3.239052e-70 3.625097e-172 2.056625e-317
3.075e+04 7.130390e-01 2.869610e-01 2.812910e-20 1.755630e-71 5.887756e-175 2.717361e-322
3.125e+04 7.272733e-01 2.727267e-01 1.918664e-20 5.417477e-72 3.790986e-176 0.000000e+00
3.175e+04 7.709646e-01 2.290354e-01 8.075716e-21 5.088203e-73 2.045434e-178 0.000000e+00
3.225e+04 8.094581e-01 1.905419e-01 3.398159e-21 4.898683e-74 1.191203e-180 0.000000e+00
3.275e+04 8.090906e-01 1.909094e-01 2.879796e-21 2.601079e-74 2.395829e-181 0.000000e+00
3.325e+04 8.356578e-01 1.643422e-01 1.408038e-21 3.668103e-75 3.127701e-183 0.000000e+00
3.375e+04 8.248386e-01 1.751614e-01 1.489551e-21 3.318759e-75 1.885443e-183 0.000000e+00
3.425e+04 8.138562e-01 1.861438e-01 1.563484e-21 2.952607e-75 1.100057e-183 0.000000e+00
3.475e+04 7.853793e-01 2.146207e-01 2.234314e-21 5.580071e-75 3.065156e-183 0.000000e+00
3.525e+04 7.409005e-01 2.590995e-01 3.912119e-21 1.767745e-74 2.545722e-182 0.000000e+00
3.575e+04 6.474526e-01 3.525474e-01 1.221228e-20 2.511084e-73 5.189322e-180 0.000000e+00
3.625e+04 6.526949e-01 3.473051e-01 9.593989e-21 1.098456e-73 6.920639e-181 0.000000e+00
3.675e+04 5.503772e-01 4.496228e-01 2.848256e-20 1.519548e-72 1.464906e-178 0.000000e+00
3.725e+04 4.801720e-01 5.198280e-01 5.446284e-20 7.108996e-72 3.233506e-177 0.000000e+00
3.775e+04 3.642925e-01 6.357075e-01 1.810937e-19 1.619249e-70 2.376000e-174 1.926856e-322
3.825e+04 3.024394e-01 6.975606e-01 3.350450e-19 7.767604e-70 6.081483e-173 4.579989e-320
3.875e+04 1.531365e-01 8.468635e-01 3.023526e-18 3.851264e-67 4.741939e-167 7.762184e-310
3.925e+04 1.029333e-01 8.970667e-01 8.108045e-18 6.045282e-66 1.776439e-164 2.085551e-305
3.975e+04 9.046054e-02 9.095395e-01 9.708312e-18 8.908454e-66 3.452658e-164 5.643840e-305
4.025e+04 6.767000e-02 9.323300e-01 1.745110e-17 4.343653e-65 9.488975e-163 1.549987e-302
#TIME: 33.108941
#NVEL: 81
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4 fe5
2.500e+02 1.482609e-14 1.181319e-05 9.770268e-01 2.296142e-02 2.598991e-13 1.357866e-34
7.500e+02 2.431877e-14 1.747910e-05 9.897785e-01 1.020403e-02 2.449001e-14 1.535029e-36
1.250e+03 5.189038e-14 3.092813e-05 9.967928e-01 3.176315e-03 8.634940e-16 2.800927e-39
1.750e+03 1.713396e-13 7.280429e-05 9.993425e-01 5.846687e-04 7.240871e-18 3.621704e-43
2.250e+03 1.050436e-12 2.558486e-04 9.996917e-01 5.248518e-05 8.500991e-21 1.251309e-48
2.750e+03 1.184672e-11 1.340410e-03 9.986573e-01 2.260596e-06 1.304008e-24 9.949448e-56
3.250e+03 2.808636e-10 1.138192e-02 9.886180e-01 3.902647e-08 1.607712e-29 7.414871e-65
3.750e+03 1.307387e-08 1.491716e-01 8.508284e-01 1.811546e-10 6.013933e-36 8.628845e-77
4.250e+03 2.909575e-07 8.059498e-01 1.940499e-01 8.329634e-14 3.375969e-44 1.121770e-91
4.750e+03 1.154023e-06 9.809331e-01 1.906572e-02 6.360319e-17 3.962246e-51 9.553087e-104
5.250e+03 3.067997e-06 9.975402e-01 2.456767e-03 1.485248e-19 6.458066e-57 8.587574e-114
5.750e+03 9.516337e-06 9.997684e-01 2.220782e-04 1.273082e-22 1.210225e-63 1.858241e-125
6.250e+03 3.188799e-05 9.999514e-01 1.669319e-05 6.270189e-26 6.591884e-71 4.622962e-138
6.750e+03 9.317733e-05 9.999052e-01 1.612672e-06 6.228076e-29 1.586893e-77 1.443496e-149
7.250e+03 2.054431e-04 9.997943e-01 2.660835e-07 2.825240e-31 9.873948e-83 1.183320e-158
7.750e+03 3.763235e-04 9.996236e-01 6.284572e-08 3.569751e-33 5.562772e-87 4.261996e-166
8.250e+03 6.269571e-04 9.993730e-01 1.811496e-08 8.083884e-35 1.123923e-90 1.402542e-172
8.750e+03 8.845169e-04 9.991155e-01 7.462261e-09 5.244318e-36 2.296572e-93 2.564664e-177
9.250e+03 1.179207e-03 9.988208e-01 3.480502e-09 4.917685e-37 1.058377e-95 1.930540e-181
9.750e+03 1.619965e-03 9.983800e-01 1.535489e-09 3.944794e-38 3.499496e-98 8.243410e-186
1.025e+04 2.066801e-03 9.979332e-01 7.903508e-10 4.966521e-39 3.099991e-100 1.939125e-189
1.075e+04 2.547231e-03 9.974528e-01 4.370664e-10 7.710369e-40 4.340165e-102 1.007340e-192
1.125e+04 3.041154e-03 9.969588e-01 2.579122e-10 1.445658e-40 9.165533e-104 1.064691e-195
1.175e+04 3.402093e-03 9.965979e-01 1.735952e-10 3.965621e-41 4.421614e-105 4.681044e-198
1.225e+04 3.797461e-03 9.962025e-01 1.173678e-10 1.102221e-41 2.195267e-106 2.163017e-200
1.275e+04 4.006749e-03 9.959933e-01 8.890900e-11 4.254703e-42 2.222615e-107 3.416737e-202
1.325e+04 4.943222e-03 9.950568e-01 4.907208e-11 6.583596e-43 3.097068e-109 1.763598e-205
1.375e+04 5.999057e-03 9.940009e-01 2.797004e-11 1.117776e-43 5.275169e-111 1.286377e-208
1.425e+04 7.657064e-03 9.923429e-01 1.435718e-11 1.401782e-44 4.649630e-113 3.007001e-212
1.475e+04 1.011931e-02 9.898807e-01 6.835015e-12 1.412599e-45 2.541995e-115 3.074555e-216
1.525e+04 1.424262e-02 9.857574e-01 2.833929e-12 9.522349e-47 5.768493e-118 6.851658e-221
1.575e+04 1.755747e-02 9.824425e-01 1.537977e-12 1.396266e-47 7.066591e-120 2.799461e-224
1.625e+04 1.867848e-02 9.813215e-01 1.137708e-12 5.022369e-48 6.109180e-121 3.351623e-226
1.675e+04 2.454850e-02 9.754515e-01 5.326227e-13 4.781421e-49 2.897185e-123 2.634041e-230
1.725e+04 3.314870e-02 9.668513e-01 2.312485e-13 3.641196e-50 8.353860e-126 8.666085e-235
1.775e+04 4.920767e-02 9.507923e-01 7.853653e-14 1.346022e-51 4.858202e-129 1.745452e-240
1.825e+04 5.832326e-02 9.416767e-01 4.405703e-14 2.146870e-52 6.943608e-131 9.057276e-244
1.875e+04 7.390443e-02 9.260956e-01 2.062869e-14 2.013110e-53 3.055843e-133 6.011147e-248
1.925e+04 9.013762e-02 9.098624e-01 1.039132e-14 2.334938e-54 2.134117e-135 8.848706e-252
1.975e+04 1.061722e-01 8.938278e-01 5.628359e-15 3.349327e-55 2.372767e-137 2.915343e-255
2.025e+04 1.260160e-01 8.739840e-01 2.927655e-15 4.270494e-56 2.024305e-139 6.024670e-259
2.075e+04 1.567819e-01 8.432181e-01 1.288675e-15 3.351222e-57 5.864587e-142 1.879059e-263
2.125e+04 1.849288e-01 8.150712e-01 6.445900e-16 3.842375e-58 3.937779e-144 2.539564e-267
2.175e+04 1.910934e-01 8.089066e-01 4.875156e-16 1.470266e-58 3.836807e-145 3.681639e-269
2.225e+04 2.358863e-01 7.641137e-01 1.998021e-16 9.570880e-60 7.362806e-148 5.574081e-274
2.275e+04 2.550269e-01 7.449731e-01 1.267035e-16 2.213687e-60 2.355580e-149 1.154892e-276
2.325e+04 3.095296e-01 6.904704e-01 5.039863e-17 1.362462e-61 4.057513e-152 1.460163e-281
2.375e+04 3.180590e-01 6.819410e-01 3.793317e-17 5.182009e-62 3.916738e-153 2.086684e-283
2.425e+04 3.620404e-01 6.379596e-01 1.830626e-17 5.657390e-63 2.429254e-155 2.492902e-287
2.475e+04 3.969914e-01 6.030086e-01 1.006796e-17 9.029932e-64 3.506418e-157 1.306240e-290
2.525e+04 4.070958e-01 5.929042e-01 7.504361e-18 3.366738e-64 3.257257e-158 1.752005e-292
2.575e+04 4.345533e-01 5.654467e-01 4.559953e-18 7.166455e-65 8.909807e-160 2.808952e-295
2.625e+04 5.177934e-01 4.822066e-01 1.448075e-18 2.667709e-66 5.599054e-163 6.537156e-301
2.675e+04 5.113416e-01 4.886584e-01 1.313798e-18 1.702255e-66 1.676549e-163 6.691679e-302
2.725e+04 5.405435e-01 4.594565e-01 7.839673e-19 3.548361e-67 4.486575e-165 1.050010e-304
2.775e+04 6.088797e-01 3.911203e-01 2.890727e-19 2.117693e-68 8.318978e-168 1.661499e-309
2.825e+04 6.644449e-01 3.355551e-01 1.193535e-19 1.766587e-69 3.271698e-170 9.858973e-314
2.875e+04 7.073735e-01 2.926265e-01 5.555759e-20 2.058391e-70 2.680371e-172 2.101531e-317
2.925e+04 7.125754e-01 2.874246e-01 4.336649e-20 8.893947e-71 3.496064e-173 5.147077e-319
2.975e+04 7.949759e-01 2.050241e-01 9.642134e-21 1.730954e-72 7.079892e-177 0.000000e+00
3.025e+04 8.558093e-01 1.441907e-01 2.279375e-21 4.249866e-74 2.518852e-180 0.000000e+00
3.075e+04 8.620353e-01 1.379647e-01 1.645567e-21 1.541017e-74 2.318331e-181 0.000000e+00
3.125e+04 8.705990e-01 1.294010e-01 1.110519e-21 4.766606e-75 1.542836e-182 0.000000e+00
3.175e+04 9.100466e-01 8.995342e-02 2.762996e-22 1.420573e-76 8.784713e-186 0.000000e+00
3.225e+04 9.153883e-01 8.461172e-02 1.903111e-22 4.651665e-77 6.626513e-187 0.000000e+00
3.275e+04 9.079580e-01 9.204203e-02 2.110743e-22 4.624162e-77 4.756704e-187 0.000000e+00
3.325e+04 9.008885e-01 9.911152e-02 2.268384e-22 4.277377e-77 2.954649e-187 0.000000e+00
3.375e+04 9.029190e-01 9.708100e-02 1.782506e-22 1.902690e-77 4.145726e-188 0.000000e+00
3.425e+04 8.768521e-01 1.231479e-01 3.330947e-22 6.477453e-77 3.671683e-187 0.000000e+00
3.475e+04 8.407819e-01 1.592181e-01 6.836175e-22 2.815263e-76 5.480398e-186 0.000000e+00
3.525e+04 7.797360e-01 2.202640e-01 1.892065e-21 2.618316e-75 4.086977e-184 0.000000e+00
3.575e+04 8.054182e-01 1.945818e-01 9.996147e-22 4.397759e-76 7.562636e-186 0.000000e+00
3.625e+04 6.808272e-01 3.191728e-01 6.016064e-21 2.992226e-74 3.840428e-182 0.000000e+00
3.675e+04 5.744876e-01 4.255124e-01 1.948239e-20 5.032939e-73 1.200135e-179 0.000000e+00
3.725e+04 4.834342e-01 5.165658e-01 4.780052e-20 4.528188e-72 1.075359e-177 0.000000e+00
3.775e+04 3.230963e-01 6.769037e-01 2.772612e-19 4.903027e-70 2.428461e-173 9.994948e-321
3.825e+04 2.243735e-01 7.756265e-01 9.357188e-19 1.357343e-68 3.072360e-170 2.217323e-315
