#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 2.0186 2.0562 2.0945 2.1335 2.1732 2.2136 2.2548 2.2968 2.3396 2.3831 2.4275 2.4727 2.5187 2.5656 2.6134 2.6620 2.7116 2.7620 2.8134 2.8658 2.9192 2.9735 3.0289 3.0853 3.1427 3.2012 3.2608 3.3215 3.3833 3.4463 3.5104 3.5758 3.6424 3.7102 3.7792 3.8496 3.9212 3.9942 4.0686 4.1443 4.2215 4.3001 4.3801 4.4617 4.5447 4.6293 4.7155 4.8033 4.8927 4.9838 5.0765 5.1711 5.2673 5.3654 5.4652 5.5670 5.6706 5.7762 5.8837 5.9932 6.1048 6.2184 6.3342 6.4521 6.5722 6.6946 6.8192 6.9461 7.0754 7.2072 7.3413 7.4780 7.6172 7.7590 7.9034 8.0506 8.2004 8.3531 8.5086 8.6670 8.8283 8.9927 9.1601 9.3306 9.5043 9.6812 9.8614 10.0450 10.2320 10.4225 10.6165 10.8141 11.0154 11.2205 11.4294 11.6421 11.8588 12.0796 12.3045 12.5335 12.7668 13.0045 13.2466 13.4932 13.7444 14.0002 14.2608 14.5263 14.7967 15.0722 15.3528 15.6386 15.9297 16.2262 16.5283 16.8360 17.1494 17.4686 17.7938 18.1251 18.4625 18.8062 19.1562 19.5128 19.8761 20.2461 20.6230 21.0069 21.3979 21.7963 22.2020 22.6153 23.0363 23.4652 23.9020 24.3469 24.8002 25.2618 25.7321 26.2111 26.6990 27.1961 27.7023 28.2180 28.7433 29.2784 29.8234 30.3786 30.9441 31.5202 32.1069 32.7046 33.3134 33.9336 34.5653 35.2087 35.8641 36.5318 37.2118 37.9045 38.6102 39.3289 40.0610 40.8068 41.5664 42.3402 43.1284 43.9313 44.7491 45.5821 46.4306 47.2950 48.1754 49.0722 49.9857 50.9162 51.8640 52.8295 53.8130 54.8147 55.8351 56.8745 57.9333 59.0118 60.1103 61.2293 62.3691 63.5301 64.7128 65.9174 67.1445 68.3945 69.6677 70.9646 72.2856 73.6312 75.0019 76.3981 77.8203 79.2690
#
#TIME: 2.0186
#NVEL: 202
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.0225e+04 1.0000e+00 1.2811e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 7.7590
#NVEL: 202
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
8.7500e+01 2.2262e-28 2.1145e-19 1.3701e-11 9.8792e-06 5.8060e-02 8.9896e-01 4.2965e-02
2.7500e+02 1.4807e-28 1.7840e-19 1.3697e-11 1.0709e-05 6.3785e-02 9.0015e-01 3.6051e-02
4.7500e+02 2.0093e-28 2.6364e-19 2.0645e-11 1.5152e-05 7.9502e-02 8.9412e-01 2.6363e-02
6.7500e+02 3.5249e-28 4.8440e-19 3.6922e-11 2.4100e-05 1.0494e-01 8.7740e-01 1.7632e-02
8.7500e+02 7.0545e-28 9.9887e-19 7.2381e-11 4.0781e-05 1.4231e-01 8.4662e-01 1.1024e-02
1.0750e+03 1.5566e-27 2.2479e-18 1.5210e-10 7.2183e-05 1.9594e-01 7.9756e-01 6.4247e-03
1.2750e+03 3.7191e-27 5.4351e-18 3.3786e-10 1.3199e-04 2.7083e-01 7.2559e-01 3.4521e-03
1.4750e+03 9.4685e-27 1.3909e-17 7.8197e-10 2.4576e-04 3.7035e-01 6.2772e-01 1.6817e-03
1.6750e+03 2.7769e-26 4.0551e-17 2.0017e-09 4.8298e-04 5.0312e-01 4.9573e-01 6.7478e-04
1.8750e+03 8.6145e-26 1.2417e-16 5.2655e-09 9.4262e-04 6.4941e-01 3.4943e-01 2.2393e-04
2.0750e+03 3.1104e-25 4.3704e-16 1.5282e-08 1.8986e-03 7.9248e-01 2.0557e-01 5.3252e-05
2.2750e+03 1.3538e-24 1.8250e-15 4.9989e-08 3.9667e-03 8.9968e-01 9.6341e-02 8.3462e-06
2.4750e+03 8.3976e-24 1.0524e-14 2.0754e-07 9.2165e-03 9.5752e-01 3.3263e-02 7.1900e-07
2.6750e+03 8.5817e-23 9.5177e-14 1.2064e-06 2.5266e-02 9.6671e-01 8.0274e-03 2.9946e-08
2.8750e+03 1.3158e-21 1.2405e-12 9.1871e-06 7.8553e-02 9.2004e-01 1.4031e-03 6.5693e-10
3.0750e+03 3.0291e-20 2.3346e-11 9.0148e-05 2.6195e-01 7.3782e-01 1.4511e-04 5.5412e-12
3.2750e+03 1.3375e-18 7.6683e-10 1.1678e-03 7.2947e-01 2.6936e-01 2.8082e-06 2.9546e-15
3.4750e+03 7.3404e-17 2.7535e-08 1.2022e-02 9.6444e-01 2.3536e-02 4.7231e-09 4.0001e-20
3.6750e+03 3.1587e-15 7.4001e-07 9.0338e-02 9.0825e-01 1.4089e-03 5.0576e-12 3.1880e-25
3.8750e+03 1.5432e-13 1.9844e-05 5.3426e-01 4.6569e-01 2.7769e-05 8.4308e-16 1.6077e-31
4.0750e+03 5.7542e-12 3.0860e-04 9.7335e-01 2.6340e-02 1.4588e-08 4.4993e-22 1.9859e-41
4.2750e+03 3.7024e-10 6.1319e-03 9.9366e-01 2.0980e-04 1.4752e-13 2.2784e-31 0.0000e+00
4.4750e+03 1.6741e-08 8.7814e-02 9.1218e-01 2.3650e-06 3.8070e-18 7.4217e-40 0.0000e+00
4.6750e+03 1.0458e-07 3.0298e-01 6.9702e-01 1.5799e-07 8.3995e-21 9.8091e-45 0.0000e+00
4.8750e+03 3.8860e-07 6.4818e-01 3.5182e-01 7.6799e-09 1.5141e-23 0.0000e+00 0.0000e+00
5.0750e+03 9.2754e-07 8.9008e-01 1.0992e-01 2.1729e-10 1.4354e-26 0.0000e+00 0.0000e+00
5.2750e+03 1.7410e-06 9.7111e-01 2.8893e-02 5.7906e-12 1.5087e-29 0.0000e+00 0.0000e+00
5.4750e+03 3.0625e-06 9.9260e-01 7.3936e-03 1.6334e-13 1.9038e-32 0.0000e+00 0.0000e+00
5.6750e+03 5.2359e-06 9.9806e-01 1.9353e-03 5.0609e-15 2.9196e-35 0.0000e+00 0.0000e+00
5.8750e+03 9.4133e-06 9.9955e-01 4.4163e-04 1.1150e-16 2.3901e-38 0.0000e+00 0.0000e+00
6.0750e+03 1.7134e-05 9.9989e-01 9.6079e-05 2.1773e-18 1.5594e-41 0.0000e+00 0.0000e+00
6.2750e+03 3.0477e-05 9.9995e-01 2.1561e-05 4.5840e-20 1.1210e-44 0.0000e+00 0.0000e+00
6.4750e+03 5.6725e-05 9.9994e-01 4.1923e-06 6.6333e-22 0.0000e+00 0.0000e+00 0.0000e+00
6.6750e+03 1.0831e-04 9.9989e-01 7.4855e-07 7.6868e-24 0.0000e+00 0.0000e+00 0.0000e+00
6.8750e+03 2.0732e-04 9.9979e-01 1.3434e-07 9.1001e-26 0.0000e+00 0.0000e+00 0.0000e+00
7.0750e+03 4.0559e-04 9.9959e-01 2.3246e-08 9.9131e-28 0.0000e+00 0.0000e+00 0.0000e+00
7.2750e+03 8.0537e-04 9.9919e-01 3.8921e-09 9.9744e-30 0.0000e+00 0.0000e+00 0.0000e+00
7.4750e+03 1.6002e-03 9.9840e-01 6.4388e-10 9.7292e-32 0.0000e+00 0.0000e+00 0.0000e+00
7.6750e+03 3.4532e-03 9.9655e-01 8.4291e-11 5.1908e-34 0.0000e+00 0.0000e+00 0.0000e+00
7.8750e+03 7.1765e-03 9.9282e-01 1.1527e-11 3.0615e-36 0.0000e+00 0.0000e+00 0.0000e+00
8.0750e+03 1.3952e-02 9.8605e-01 1.7679e-12 2.3994e-38 0.0000e+00 0.0000e+00 0.0000e+00
8.2750e+03 2.6062e-02 9.7394e-01 2.8890e-13 2.2190e-40 0.0000e+00 0.0000e+00 0.0000e+00
8.4750e+03 4.9646e-02 9.5035e-01 4.3484e-14 1.7026e-42 0.0000e+00 0.0000e+00 0.0000e+00
8.6750e+03 9.0761e-02 9.0924e-01 7.0228e-15 1.6816e-44 0.0000e+00 0.0000e+00 0.0000e+00
8.8750e+03 1.4878e-01 8.5122e-01 1.4249e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0750e+03 2.5117e-01 7.4883e-01 2.1876e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2750e+03 4.0641e-01 5.9359e-01 2.6159e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.4750e+03 5.4085e-01 4.5915e-01 4.6948e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6750e+03 6.6920e-01 3.3080e-01 7.8781e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.8750e+03 7.8142e-01 2.1858e-01 1.1266e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0075e+04 8.6279e-01 1.3721e-01 1.5439e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0275e+04 9.1746e-01 8.2538e-02 1.9943e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0475e+04 9.5658e-01 4.3419e-02 1.6785e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0675e+04 9.7716e-01 2.2841e-02 1.4788e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0875e+04 9.8786e-01 1.2137e-02 1.3788e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1075e+04 9.9394e-01 6.0559e-03 1.0350e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1275e+04 9.9696e-01 3.0440e-03 7.9812e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1475e+04 9.9847e-01 1.5289e-03 6.0966e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1675e+04 9.9916e-01 8.4203e-04 6.4193e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1875e+04 9.9955e-01 4.4814e-04 5.9132e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2075e+04 9.9975e-01 2.5294e-04 6.6836e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2275e+04 9.9988e-01 1.1681e-04 3.6253e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2475e+04 9.9992e-01 8.1682e-05 8.9101e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2675e+04 9.9996e-01 4.3105e-05 7.9015e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2875e+04 9.9998e-01 2.2259e-05 6.5302e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 9.9999e-01 1.2465e-05 7.2806e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3275e+04 9.9999e-01 7.5675e-06 1.0890e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3475e+04 1.0000e+00 4.7300e-06 1.8097e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3675e+04 1.0000e+00 2.0911e-06 8.5970e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3875e+04 1.0000e+00 1.2862e-06 1.3353e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4075e+04 1.0000e+00 6.9525e-07 1.2840e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4275e+04 1.0000e+00 4.7802e-07 2.9440e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4475e+04 1.0000e+00 2.7311e-07 3.3813e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4675e+04 1.0000e+00 1.6665e-07 4.8765e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4875e+04 1.0000e+00 9.9801e-08 6.4460e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5075e+04 1.0000e+00 6.8244e-08 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5275e+04 1.0000e+00 4.6195e-08 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5475e+04 1.0000e+00 3.1410e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5675e+04 1.0000e+00 2.0581e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5875e+04 1.0000e+00 1.4520e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6075e+04 1.0000e+00 1.1557e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6275e+04 1.0000e+00 1.1197e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6475e+04 1.0000e+00 7.7946e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6675e+04 1.0000e+00 3.3214e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6875e+04 1.0000e+00 2.5858e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 1.0000e+00 2.3828e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 1.0000e+00 1.5252e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 1.0000e+00 1.0140e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 1.0000e+00 9.4665e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 1.0000e+00 5.1566e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 1.0000e+00 7.6482e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 1.0000e+00 4.9977e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 1.0000e+00 4.6508e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 1.0000e+00 2.8750e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 1.0000e+00 1.8809e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 1.0000e+00 2.0101e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 1.0000e+00 1.5364e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 1.0000e+00 1.1302e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 1.0000e+00 9.3144e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 1.0000e+00 9.8779e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 1.0000e+00 5.4524e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 1.0000e+00 5.8451e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 1.0000e+00 5.0908e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 1.0000e+00 3.5323e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 1.0000e+00 3.2543e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 1.0000e+00 1.5151e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 1.0000e+00 2.3374e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 1.0000e+00 1.9439e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 1.0000e+00 7.5428e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 1.0000e+00 1.0876e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 1.0000e+00 1.4769e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 1.0000e+00 3.5271e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 1.0000e+00 3.4788e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2675e+04 1.0000e+00 2.9724e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2875e+04 1.0000e+00 5.5742e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3075e+04 1.0000e+00 6.1807e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3275e+04 1.0000e+00 9.9839e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3475e+04 1.0000e+00 4.2644e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3675e+04 1.0000e+00 2.1466e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3875e+04 1.0000e+00 1.9174e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4075e+04 1.0000e+00 1.2799e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4275e+04 1.0000e+00 1.1183e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 1.0000e+00 6.7307e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 1.0000e+00 7.6980e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 1.0000e+00 4.9231e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5075e+04 1.0000e+00 5.5875e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 1.0000e+00 1.4500e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 1.0000e+00 1.5427e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 1.0000e+00 3.9866e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 1.0000e+00 1.1963e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 1.0000e+00 6.4726e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 1.0000e+00 1.6181e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 1.0000e+00 5.5985e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 1.0000e+00 1.4479e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 1.0000e+00 8.6404e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 1.0000e+00 9.7652e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 1.0000e+00 1.8205e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 1.0000e+00 3.3652e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 1.0000e+00 2.7420e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 1.0000e+00 1.6962e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 1.0000e+00 6.0046e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 1.0000e+00 5.4158e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 1.0000e+00 2.7337e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 1.0000e+00 1.7573e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 1.0000e+00 4.7770e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 1.0000e+00 1.5272e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 1.0000e+00 3.7353e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 1.0000e+00 1.4877e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 1.0000e+00 5.9293e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 1.0000e+00 2.6926e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 1.0000e+00 1.5819e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 1.0000e+00 3.0448e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 1.0000e+00 5.5024e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 1.0000e+00 3.0053e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 1.0000e+00 2.8819e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 1.0000e+00 1.5306e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 1.0000e+00 2.1474e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 1.0000e+00 4.1481e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 1.0000e+00 2.5628e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 1.0000e+00 3.5847e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 1.0000e+00 1.8765e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 1.0000e+00 5.8576e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 1.0000e+00 1.5242e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 1.0000e+00 6.1071e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2875e+04 1.0000e+00 6.3520e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3075e+04 1.0000e+00 1.2574e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3275e+04 1.0000e+00 4.2647e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 1.0000e+00 7.5324e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 1.0000e+00 2.6481e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 1.0000e+00 1.9832e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 1.0000e+00 1.8894e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 1.0000e+00 2.4547e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 1.0000e+00 7.1192e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 1.0000e+00 2.6613e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 1.0000e+00 9.5260e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 1.0000e+00 9.3328e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 1.0000e+00 2.8893e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 1.0000e+00 2.4358e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 1.0000e+00 7.9279e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 1.0000e+00 4.4837e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 1.0000e+00 1.9104e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 1.0000e+00 1.0120e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 1.0000e+00 2.5222e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 1.0000e+00 9.3746e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 1.0000e+00 4.2631e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 1.0000e+00 1.5013e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 1.0000e+00 2.7420e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 1.0000e+00 9.4466e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 1.0000e+00 1.2554e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 1.0000e+00 4.8081e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 1.0000e+00 3.9121e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 1.0000e+00 3.2751e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 1.0000e+00 7.7496e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 1.0000e+00 6.4676e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 1.0000e+00 2.7376e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 1.0000e+00 2.2041e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 1.0000e+00 7.1195e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 1.0000e+00 3.7143e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 1.0000e+00 3.1356e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
