#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.790207e+04 3.615384e-21 1.286325e-07 9.999999e-01 2.858974e-46 1.282051e-116 1.170940e-213 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 1.306250e-21 7.374999e-08 9.999999e-01 1.175000e-45 3.131250e-115 2.587500e-211 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 4.172727e-22 3.845454e-08 1.000000e+00 8.754545e-45 3.200000e-113 7.045454e-208 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 8.961892e-23 1.511169e-08 1.000000e+00 3.942181e-43 2.352168e-109 3.455979e-201 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 1.200000e-26 4.380952e-11 1.000000e+00 1.641905e-30 1.302857e-79 2.228571e-149 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 9.697802e-26 1.980769e-10 1.000000e+00 1.719780e-34 4.670330e-89 6.456044e-166 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 1.051587e-25 2.357143e-10 1.000000e+00 1.595238e-35 1.503968e-91 2.432540e-170 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 1.085227e-25 2.704545e-10 1.000000e+00 1.801136e-36 7.727273e-94 2.090909e-174 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 2.642276e-28 5.447154e-12 1.000000e+00 2.219512e-28 8.373984e-75 2.739837e-141 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 1.101149e-28 3.367816e-12 1.000000e+00 7.379310e-28 1.275862e-73 2.712644e-139 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 4.290323e-29 1.967742e-12 1.000000e+00 3.387097e-27 4.193548e-72 1.030645e-136 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 1.524444e-29 1.080000e-12 1.000000e+00 2.311111e-26 3.555556e-70 2.057778e-133 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 5.030120e-30 5.632530e-13 1.000000e+00 1.993976e-25 5.150602e-68 1.051205e-129 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 1.742972e-30 3.036145e-13 1.000000e+00 1.473896e-24 5.180723e-66 2.851406e-126 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 6.839378e-31 1.756477e-13 1.000000e+00 8.290155e-24 2.766839e-64 2.575130e-123 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 2.848684e-31 1.059211e-13 1.000000e+00 4.059211e-23 1.085526e-62 1.368421e-120 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 1.424000e-31 7.080000e-14 1.000000e+00 1.440000e-22 2.000000e-61 2.000000e-118 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 7.759615e-32 4.971154e-14 1.000000e+00 4.144231e-22 2.259615e-60 1.250000e-116 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 4.259777e-32 3.798883e-14 1.000000e+00 3.491620e-22 1.317039e-60 4.078212e-117 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 4.162088e-32 3.708791e-14 1.000000e+00 4.175824e-22 2.032967e-60 8.722527e-117 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 4.330042e-32 3.850494e-14 1.000000e+00 3.117066e-22 1.009873e-60 2.552891e-117 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 4.442857e-32 3.942857e-14 1.000000e+00 2.628571e-22 6.700000e-61 1.238571e-117 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 4.722222e-32 4.152047e-14 1.000000e+00 1.827485e-22 2.850877e-61 2.748538e-118 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 1.174538e-31 8.685832e-14 1.000000e+00 1.102669e-24 1.462012e-66 1.422998e-127 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 1.006494e-31 7.965368e-14 1.000000e+00 1.391775e-24 2.489177e-66 3.484848e-127 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 7.727716e+01 
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.386064e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 2.034612e-03 9.979654e-01 1.678748e-10 1.114008e-123 1.918569e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 3.777622e-03 9.962224e-01 3.543610e-11 1.323839e-128 3.232708e-295 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 6.874215e-03 9.931258e-01 8.262278e-12 4.098090e-133 4.659925e-305 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 1.038062e-02 9.896194e-01 3.114187e-12 4.089965e-136 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 1.577784e-02 9.842222e-01 1.250719e-12 9.721087e-139 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 2.589043e-02 9.741096e-01 4.849092e-13 3.232728e-141 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 3.495668e-02 9.650433e-01 2.390200e-13 2.649139e-143 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 4.198600e-02 9.580140e-01 1.457847e-13 7.647451e-145 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 4.158680e-02 9.584132e-01 1.358447e-13 2.891908e-145 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 4.618917e-02 9.538108e-01 9.008213e-14 9.714740e-147 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 4.560888e-02 9.543911e-01 8.286684e-14 3.487198e-147 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 4.446547e-02 9.555345e-01 8.051088e-14 1.958373e-147 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 4.734956e-02 9.526504e-01 6.376155e-14 3.084324e-148 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 4.735220e-02 9.526478e-01 5.996077e-14 1.625105e-148 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 5.100830e-02 9.489917e-01 5.464611e-14 1.249506e-148 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 5.065695e-02 9.493431e-01 5.399863e-14 9.873168e-149 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 4.347826e-02 9.565217e-01 4.269955e-14 1.752109e-150 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 3.723887e-02 9.627611e-01 4.178020e-14 3.088102e-151 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 5.155642e-02 9.484436e-01 1.432393e-14 6.566148e-155 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 5.817175e-02 9.418283e-01 7.513850e-15 2.115651e-157 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 7.268170e-02 9.273183e-01 3.112782e-15 1.393484e-160 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 8.794788e-02 9.120521e-01 1.478827e-15 3.498371e-163 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 4.421773e-04 9.995578e-01 7.200205e-11 1.643341e-133 8.360708e-308 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 4.377538e-05 9.999562e-01 4.606785e-09 7.903584e-123 4.355704e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 1.557695e-05 9.999844e-01 2.545162e-08 9.207089e-119 1.529879e-276 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 7.443026e-06 9.999925e-01 8.126033e-08 3.887887e-116 4.500842e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 4.321248e-06 9.999955e-01 1.789585e-07 1.703612e-114 1.052031e-267 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 2.762650e-06 9.999969e-01 3.386065e-07 3.291129e-113 4.367075e-265 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 1.896368e-06 9.999975e-01 5.958534e-07 5.098433e-112 1.243520e-262 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 1.257611e-06 9.999975e-01 1.194160e-06 2.525375e-110 4.631968e-259 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 6.860437e-07 9.999959e-01 3.383707e-06 9.651124e-108 1.337204e-253 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.040286e-07 9.999878e-01 1.185469e-05 5.806381e-105 7.862808e-248 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 1.118696e-07 9.999521e-01 4.781021e-05 2.871737e-102 2.218644e-242 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 3.577702e-08 9.997503e-01 2.496589e-04 7.612369e-99 2.295971e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 1.232752e-08 9.987380e-01 1.262004e-03 2.590868e-95 4.680278e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 5.969967e-09 9.960099e-01 3.990131e-03 1.142213e-92 1.562548e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 3.023850e-09 9.880750e-01 1.192504e-02 4.727428e-90 4.940375e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 1.205050e-09 9.500128e-01 4.998725e-02 1.498342e-86 1.192298e-209 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 2.357488e-10 6.821256e-01 3.178744e-01 2.019324e-81 1.111111e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 4.562961e-20 4.918516e-07 9.999995e-01 2.177777e-47 4.251850e-119 9.259255e-218 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 1.750551e-20 2.958057e-07 9.999997e-01 5.717438e-47 3.598233e-118 3.156732e-216 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 6.732025e-21 1.781045e-07 9.999998e-01 1.611111e-46 3.627450e-117 1.460784e-214 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 2.555024e-21 1.057416e-07 9.999999e-01 5.215310e-46 5.071770e-116 1.220096e-212 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 8.958333e-22 5.916666e-08 9.999999e-01 2.395833e-45 1.638889e-114 4.444444e-210 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 2.709808e-22 2.962588e-08 1.000000e+00 2.376137e-44 3.296259e-112 3.963599e-206 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 3.636364e-23 8.372434e-09 1.000000e+00 7.419355e-42 2.375367e-106 5.953079e-196 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 6.921444e-27 3.142251e-11 1.000000e+00 5.732484e-30 2.377919e-78 3.375796e-147 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 1.334356e-25 2.533742e-10 1.000000e+00 3.159509e-35 8.251534e-91 5.398773e-169 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 1.252212e-25 2.738938e-10 1.000000e+00 4.734513e-36 8.274336e-93 1.477876e-172 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 1.240506e-25 3.056962e-10 1.000000e+00 6.120253e-37 5.822785e-95 2.189873e-176 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 1.990909e-28 4.663636e-12 1.000000e+00 3.327273e-28 2.100000e-74 1.290909e-140 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 8.053777e-29 2.816901e-12 1.000000e+00 1.245839e-27 4.250960e-73 2.112676e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 3.039568e-29 1.607914e-12 1.000000e+00 6.528777e-27 1.906475e-71 1.377698e-135 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 1.024814e-29 8.535980e-13 1.000000e+00 5.136476e-26 2.223325e-69 4.813896e-132 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 3.316498e-30 4.410774e-13 1.000000e+00 4.511785e-25 3.367003e-67 2.653199e-128 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 1.161435e-30 2.394619e-13 1.000000e+00 3.188341e-24 3.080717e-65 6.008969e-125 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 4.537572e-31 1.387283e-13 1.000000e+00 1.763006e-23 1.583815e-63 5.092486e-122 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 1.919118e-31 8.382353e-14 1.000000e+00 8.529412e-23 5.970588e-62 2.529412e-119 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 9.732143e-32 5.669643e-14 1.000000e+00 2.848214e-22 9.553571e-61 2.892857e-117 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 5.587607e-32 4.123932e-14 1.000000e+00 6.730769e-22 6.837607e-60 8.173077e-116 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 6.059190e-32 5.031153e-14 1.000000e+00 5.342679e-23 1.521807e-62 1.619938e-120 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 5.604900e-32 4.747320e-14 1.000000e+00 7.672282e-23 3.598775e-62 7.350689e-120 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 6.336478e-32 5.220126e-14 1.000000e+00 4.339623e-23 9.245283e-63 6.792453e-121 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 6.783439e-32 5.477707e-14 1.000000e+00 3.184713e-23 4.474522e-63 1.910828e-121 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 7.683524e-32 6.019576e-14 1.000000e+00 1.827080e-23 1.181077e-63 1.843393e-122 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 8.073394e-32 7.018349e-14 1.000000e+00 2.119266e-24 6.559633e-66 1.837156e-126 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 6.473430e-32 6.159420e-14 1.000000e+00 3.333333e-24 1.881643e-65 1.125604e-125 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 8.013859e+01 
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.386064e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
