#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.2 2.42 2.662 2.9282 3.22102 3.543122 3.897434 4.287178 4.715896 5.187485 5.706233 6.276857 6.904542 7.594996 8.354497 9.189946 10.10894 11.10894 12.10894 13.108941 14.108941 15.108941 16.108941 17.108941 18.108941 19.108941 20.108941 21.108941 22.108941 23.108941 24.108941 25.108941 26.108941 27.108941 28.108941 29.108941 30.108941 31.108941 32.108941 33.108941 34.108941 35.108941 36.108941 37.108941 38.108941 39.108941 40.108941 41.108941 42.108941 43.108941 44.108941 45.108941 46.108941 47.108941 48.108941 49.108941 50.108941 51.108941 52.108941 53.108941 54.108941 55.108941 56.108941 57.108941 58.108941 59.108941 60.108941 61.108941 62.108941 63.108941 64.108941 65.108941 66.108941 67.108941 68.108941 69.108941 70.108941 71.108941 72.108941 73.108941 74.108941 75.108941 76.108941 77.108941 78.108941 79.108941 80.108941 81.108941 82.108941 83.108941 84.108941 85.108941 86.108941 87.108941 88.108941 89.108941 90.108941 91.108941 92.108941 93.108941 94.108941 95.108941 96.108941 97.108935 98.108935 99.108935 100.108935 101.108935 102.108935 103.108935 104.108935 105.108935 106.108935 107.108935 108.108935 109.108935 110.108935 111.108935 112.108935 113.108935 114.108935 115.108935 116.108935 117.108935 118.108935 119.108935 120.108935 121.108935 122.108935 123.108935 124.108935 125.108935 126.108935 127.108935 128.108935 129.108935 130.108935 131.108935 132.108935 133.108935 134.108935 135.108935 136.108935 137.108935 138.108935 139.108935 140.108935 141.108935 142.108935 143.108935 144.108935 145.108935 146.108935 147.108935 148.108935 149.108935 150.108935 151.108935 152.108935 153.108935 154.108935 155.108935 156.108935 157.108935 158.108935 159.108935 160.108935 161.108935 162.108935 163.108935 164.108935 165.108935 166.108935 167.108935 168.108935 169.108935 170.108935 171.108935 172.108935 173.108935 174.108935 175.108935 176.108935 177.108935 178.108935 179.108935 180.108935 181.108935 182.108935 183.108935 184.108935 185.108935 186.108935 187.108935 188.108935 189.108935 190.108935 191.108935 192.108935 193.108935 194.108935 195.108935 196.108935 197.108935 198.108935 199.108935 200.108935 201.108935 202.108935 203.108935 204.108935 205.108935 206.108935 207.108935 208.108935 209.108935 210.108935 211.108935 212.108935 213.108935 214.108935 215.108935 216.108935 217.108935 218.108935 219.108935 220.108935 221.108935 222.108935 223.108935 224.108935 225.108935 226.108935 227.108935 228.108935 229.108935 230.108935 231.108935 232.108935 233.108935 234.108935 235.108935 236.108935 237.108935 238.108935 239.108935 240.108935 241.108935 242.108935 243.108935 244.108935 245.108935 246.108935 247.108935 248.108935 249.108935 250.108935
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4 Ni5
3.075e+04 9.182394e-08 9.656076e-01 3.439232e-02 1.152145e-18 1.207701e-52 1.628313e-106
3.125e+04 1.329972e-07 9.871152e-01 1.288468e-02 5.116201e-20 1.756128e-55 1.954509e-111
3.175e+04 9.947039e-08 9.803105e-01 1.968940e-02 1.550455e-19 1.409456e-54 5.663488e-110
3.225e+04 1.028739e-07 9.849703e-01 1.502961e-02 5.888947e-20 1.644105e-55 1.210024e-111
3.275e+04 1.150498e-07 9.903284e-01 9.671492e-03 1.351939e-20 6.913201e-57 4.563140e-114
3.325e+04 1.295299e-07 9.938802e-01 6.119634e-03 2.974702e-21 2.682027e-58 1.508223e-116
3.375e+04 1.164421e-07 9.936961e-01 6.303831e-03 2.768416e-21 1.940985e-58 7.228395e-117
3.425e+04 1.395123e-07 9.965206e-01 3.479236e-03 4.094958e-22 3.382554e-60 6.155424e-120
3.475e+04 1.246269e-07 9.963674e-01 3.632495e-03 3.963252e-22 2.648805e-60 3.371382e-120
3.525e+04 1.667933e-07 9.984258e-01 1.574003e-03 2.898288e-23 1.115209e-62 2.583721e-124
3.575e+04 1.410693e-07 9.981493e-01 1.850541e-03 3.972461e-23 1.764279e-62 4.667788e-124
3.625e+04 1.656937e-07 9.989355e-01 1.064372e-03 6.692499e-24 4.027320e-64 6.324675e-127
3.675e+04 2.220617e-07 9.995407e-01 4.590714e-04 4.864693e-25 1.684172e-66 4.815472e-131
3.725e+04 2.474335e-07 9.997039e-01 2.958847e-04 1.147441e-25 7.604861e-68 2.080481e-133
3.775e+04 3.652859e-07 9.998965e-01 1.031608e-04 4.490321e-27 9.117680e-71 1.903926e-138
3.825e+04 3.938449e-07 9.999283e-01 7.135132e-05 1.303080e-27 6.259400e-72 1.674663e-140
3.875e+04 4.888464e-07 9.999633e-01 3.625744e-05 1.535735e-28 6.959266e-74 6.707610e-144
3.925e+04 7.808133e-07 9.999886e-01 1.059308e-05 3.590609e-30 2.946037e-77 1.048172e-149
3.975e+04 1.039624e-06 9.999944e-01 4.601070e-06 2.675530e-31 1.296009e-79 8.694112e-154
4.025e+04 1.227881e-06 9.999962e-01 2.596606e-06 4.285581e-32 2.675071e-81 9.935029e-157
#TIME: 7.594996
#NVEL: 81
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4 Ni5
2.500e+02 1.580514e-38 1.442900e-28 2.540751e-19 4.969902e-11 4.570223e-04 9.995430e-01
7.500e+02 2.742317e-37 2.035307e-27 2.688561e-18 3.361509e-10 1.385709e-03 9.986143e-01
1.250e+03 1.005702e-36 7.177922e-27 8.734859e-18 9.069271e-10 2.491048e-03 9.975090e-01
1.750e+03 3.152993e-36 2.209605e-26 2.543153e-17 2.250926e-09 4.267200e-03 9.957328e-01
2.250e+03 1.121571e-35 7.662385e-26 8.280928e-17 6.112354e-09 7.681026e-03 9.923190e-01
2.750e+03 4.123124e-35 2.750587e-25 2.799682e-16 1.710405e-08 1.403412e-02 9.859659e-01
3.250e+03 1.651183e-34 1.072722e-24 1.025508e-15 5.095451e-08 2.647833e-02 9.735216e-01
3.750e+03 7.493255e-34 4.716714e-24 4.207105e-15 1.656444e-07 5.214973e-02 9.478501e-01
4.250e+03 3.428852e-33 2.104016e-23 1.760036e-14 5.442708e-07 1.021254e-01 8.978740e-01
4.750e+03 1.519131e-32 9.178765e-23 7.258563e-14 1.752141e-06 1.933524e-01 8.066458e-01
5.250e+03 6.575183e-32 3.945162e-22 2.960970e-13 5.490535e-06 3.454363e-01 6.545582e-01
5.750e+03 3.070296e-31 1.819824e-21 1.276794e-12 1.726518e-05 5.668025e-01 4.331802e-01
6.250e+03 2.094533e-30 1.169469e-20 7.144530e-12 6.055596e-05 8.159762e-01 1.839633e-01
6.750e+03 2.472116e-29 1.196086e-19 5.640899e-11 2.401693e-04 9.578068e-01 4.195306e-02
7.250e+03 5.548822e-28 2.122649e-18 6.732161e-10 1.147995e-03 9.931309e-01 5.721084e-03
7.750e+03 1.974187e-26 5.717325e-17 1.110919e-08 6.502583e-03 9.929197e-01 5.776572e-04
8.250e+03 9.938634e-25 2.150447e-15 2.387915e-07 4.231894e-02 9.576363e-01 4.453080e-05
8.750e+03 5.455385e-23 8.912052e-14 5.374535e-06 2.591332e-01 7.408592e-01 2.200442e-06
9.250e+03 2.207384e-21 2.714012e-12 7.936515e-05 8.059603e-01 1.939603e-01 2.094513e-08
9.750e+03 5.886037e-20 5.380288e-11 6.523250e-04 9.877620e-01 1.158570e-02 2.124013e-11
1.025e+04 1.569148e-18 1.077669e-09 5.071965e-03 9.944716e-01 4.564815e-04 1.026003e-14
1.075e+04 5.100260e-17 2.494403e-08 4.190111e-02 9.580837e-01 1.517322e-05 3.510353e-18
1.125e+04 1.611508e-15 5.608086e-07 3.114896e-01 6.885095e-01 2.760828e-07 4.163094e-22
1.175e+04 2.506210e-14 6.070175e-06 8.905760e-01 1.094179e-01 4.447275e-10 1.175821e-27
1.225e+04 2.438445e-13 3.465264e-05 9.959453e-01 4.020032e-03 7.581888e-14 1.199093e-34
1.275e+04 8.152890e-13 8.639573e-05 9.993260e-01 5.876160e-04 5.277609e-16 1.220492e-38
1.325e+04 2.569692e-12 2.055049e-04 9.997009e-01 9.355607e-05 4.577121e-18 1.849063e-42
1.375e+04 7.702682e-12 4.713820e-04 9.995127e-01 1.588500e-05 4.651867e-20 3.707996e-46
1.425e+04 2.204138e-11 1.049136e-03 9.989480e-01 2.823310e-06 5.263382e-22 8.926378e-50
1.475e+04 5.374655e-11 2.096535e-03 9.979029e-01 6.097179e-07 9.677934e-24 5.162603e-53
1.525e+04 1.534114e-10 4.683950e-03 9.953159e-01 1.042877e-07 9.776504e-26 9.844500e-57
1.575e+04 3.692255e-10 9.230272e-03 9.907697e-01 2.294690e-08 1.889873e-27 6.222978e-60
1.625e+04 7.155919e-10 1.555675e-02 9.844432e-01 6.898345e-09 8.152085e-29 1.731567e-62
1.675e+04 1.278093e-09 2.469243e-02 9.753076e-01 2.323405e-09 4.726874e-30 8.334406e-65
1.725e+04 2.097213e-09 3.688335e-02 9.631166e-01 8.742793e-10 3.654289e-31 6.825365e-67
1.775e+04 2.837808e-09 4.823571e-02 9.517643e-01 4.270583e-10 5.479705e-32 1.885125e-68
1.825e+04 3.674825e-09 6.115839e-02 9.388416e-01 2.203798e-10 9.472741e-33 6.768013e-70
1.875e+04 5.092967e-09 8.104649e-02 9.189535e-01 1.020069e-10 1.256003e-33 1.501504e-71
1.925e+04 7.581267e-09 1.123578e-01 8.876421e-01 4.157318e-11 1.228376e-34 1.923692e-73
1.975e+04 8.796661e-09 1.317604e-01 8.682396e-01 2.433461e-11 2.960624e-35 1.278379e-74
2.025e+04 1.326628e-08 1.829437e-01 8.170563e-01 9.136064e-12 2.440672e-36 1.219554e-76
2.075e+04 1.590598e-08 2.180641e-01 7.819359e-01 4.849575e-12 4.735375e-37 5.529204e-78
2.125e+04 2.088456e-08 2.742889e-01 7.257111e-01 2.113270e-12 5.817741e-38 1.108194e-79
2.175e+04 2.709595e-08 3.402684e-01 6.597316e-01 8.881228e-13 6.718378e-39 2.012796e-81
2.225e+04 3.225335e-08 3.982836e-01 6.017164e-01 4.218545e-13 1.054127e-39 6.401801e-83
2.275e+04 3.842041e-08 4.635454e-01 5.364546e-01 1.890358e-13 1.474369e-40 1.676671e-84
2.325e+04 4.174172e-08 5.098984e-01 4.901015e-01 1.017870e-13 3.174153e-41 9.519660e-86
2.375e+04 4.259210e-08 5.409281e-01 4.590718e-01 6.343836e-14 9.556247e-42 9.820991e-87
2.425e+04 5.287183e-08 6.300693e-01 3.699306e-01 2.086462e-14 7.057424e-43 8.581074e-89
2.475e+04 5.927581e-08 6.910733e-01 3.089267e-01 8.595389e-15 8.770916e-44 1.898857e-90
2.525e+04 6.130266e-08 7.277278e-01 2.722721e-01 4.516163e-15 1.870049e-44 1.087697e-91
2.575e+04 7.337107e-08 8.027922e-01 1.972077e-01 1.194348e-15 9.280158e-46 4.961741e-94
2.625e+04 7.701320e-08 8.377407e-01 1.622593e-01 5.188781e-16 1.350463e-46 1.484856e-95
2.675e+04 8.253418e-08 8.734326e-01 1.265673e-01 1.923042e-16 1.419974e-47 2.548797e-97
2.725e+04 8.799144e-08 9.028069e-01 9.719301e-02 6.925885e-17 1.422115e-48 4.053858e-99
2.775e+04 8.530076e-08 9.128306e-01 8.716935e-02 4.165058e-17 4.172140e-49 4.126048e-100
2.825e+04 9.094892e-08 9.349118e-01 6.508809e-02 1.408333e-17 3.716982e-50 5.420977e-102
2.875e+04 9.168165e-08 9.464757e-01 5.352417e-02 6.522954e-18 6.392765e-51 2.215478e-103
2.925e+04 8.605686e-08 9.494575e-01 5.054239e-02 4.657939e-18 2.690595e-51 4.207953e-104
2.975e+04 8.926459e-08 9.610704e-01 3.892956e-02 1.777660e-18 3.121835e-52 8.795746e-106
3.025e+04 9.899085e-08 9.741059e-01 2.589395e-02 4.384337e-19 1.489970e-53 4.047571e-108
3.075e+04 9.002938e-08 9.739691e-01 2.603080e-02 3.799362e-19 9.339939e-54 1.521033e-108
3.125e+04 8.406528e-08 9.752492e-01 2.475067e-02 2.782262e-19 4.149256e-54 3.174501e-109
3.175e+04 7.498651e-08 9.740775e-01 2.592239e-02 2.729143e-19 3.351217e-54 1.839057e-109
3.225e+04 8.757578e-08 9.847189e-01 1.528097e-02 4.753888e-20 7.945644e-56 2.587312e-112
3.275e+04 7.882727e-08 9.842977e-01 1.570225e-02 4.397466e-20 5.686622e-56 1.218158e-112
3.325e+04 7.542077e-08 9.858527e-01 1.414718e-02 2.746140e-20 1.828164e-56 1.466097e-113
3.375e+04 7.483359e-08 9.882210e-01 1.177890e-02 1.356449e-20 3.648750e-57 7.836255e-115
3.425e+04 7.708684e-08 9.909642e-01 9.035743e-03 5.262011e-21 4.462173e-58 1.821296e-116
3.475e+04 7.238920e-08 9.915326e-01 8.467308e-03 3.700749e-21 1.828976e-58 3.318582e-117
3.525e+04 1.042125e-07 9.968678e-01 3.132111e-03 1.678096e-22 2.895755e-61 4.781240e-122
3.575e+04 9.012505e-08 9.964909e-01 3.508987e-03 1.998513e-22 3.451012e-61 5.344582e-122
3.625e+04 1.137845e-07 9.982756e-01 1.724314e-03 2.114085e-23 3.064176e-63 1.453195e-125
3.675e+04 1.422909e-07 9.991352e-01 8.646920e-04 2.384357e-24 3.108183e-65 4.969765e-129
3.725e+04 1.804852e-07 9.995796e-01 4.201847e-04 2.458783e-25 2.635583e-67 1.255993e-132
3.775e+04 2.324448e-07 9.998024e-01 1.973517e-04 2.298674e-26 1.834651e-69 2.272569e-136
3.825e+04 2.443517e-07 9.998555e-01 1.442897e-04 7.844519e-27 1.747344e-70 3.483592e-138
3.875e+04 3.756002e-07 9.999537e-01 4.596361e-05 2.360112e-28 1.231682e-73 1.294133e-143
3.925e+04 4.555467e-07 9.999750e-01 2.454637e-05 3.217179e-29 1.837140e-75 8.532360e-147
3.975e+04 6.144858e-07 9.999890e-01 1.037410e-05 2.213621e-30 6.883627e-78 5.393420e-151
4.025e+04 1.088204e-06 9.999965e-01 2.405840e-06 2.635260e-32 7.440119e-82 8.292409e-158
#TIME: 8.354497
#NVEL: 81
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4 Ni5
2.500e+02 3.952242e-38 3.804500e-28 6.694613e-19 1.181020e-10 7.789548e-04 9.992210e-01
7.500e+02 7.620333e-37 5.948230e-27 7.866967e-18 8.732493e-10 2.478347e-03 9.975217e-01
1.250e+03 2.978567e-36 2.233043e-26 2.723558e-17 2.482634e-09 4.581590e-03 9.954184e-01
1.750e+03 1.094596e-35 7.978340e-26 9.113491e-17 6.885867e-09 8.341679e-03 9.916583e-01
2.250e+03 4.304534e-35 3.047761e-25 3.259768e-16 2.014104e-08 1.561718e-02 9.843828e-01
2.750e+03 1.801811e-34 1.239131e-24 1.241002e-15 6.183192e-08 2.993863e-02 9.700613e-01
3.250e+03 8.000770e-34 5.349291e-24 5.017398e-15 1.985458e-07 5.847032e-02 9.415295e-01
3.750e+03 3.754170e-33 2.446176e-23 2.149479e-14 6.637434e-07 1.152312e-01 8.847682e-01
4.250e+03 1.647277e-32 1.059795e-22 8.821597e-14 2.123112e-06 2.161126e-01 7.838853e-01
4.750e+03 6.932256e-32 4.444599e-22 3.520699e-13 6.509960e-06 3.778214e-01 6.221721e-01
5.250e+03 2.972722e-31 1.894908e-21 1.412566e-12 1.925521e-05 5.946926e-01 4.052882e-01
5.750e+03 1.615300e-30 9.885229e-21 6.574924e-12 5.907980e-05 8.161886e-01 1.837523e-01
6.250e+03 1.390076e-29 7.639335e-20 4.109099e-11 2.024070e-04 9.501283e-01 4.966933e-02
6.750e+03 1.912119e-28 8.925754e-19 3.528996e-10 7.997065e-04 9.905121e-01 8.688153e-03
7.250e+03 4.231661e-27 1.592339e-17 4.203611e-09 3.750717e-03 9.951251e-01 1.124195e-03
7.750e+03 1.459446e-25 4.260520e-16 6.872601e-08 2.090883e-02 9.789802e-01 1.108745e-04
8.250e+03 6.110575e-24 1.377151e-14 1.285969e-06 1.213001e-01 8.786903e-01 8.340185e-06
8.750e+03 2.369775e-22 4.149452e-13 2.100390e-05 5.296480e-01 4.703307e-01 2.701170e-07
9.250e+03 6.654834e-21 8.745661e-12 2.017936e-04 9.420938e-01 5.770444e-02 9.116567e-10
9.750e+03 1.572164e-19 1.560501e-10 1.473861e-03 9.956887e-01 2.837432e-03 7.035769e-13
1.025e+04 4.287545e-18 3.127908e-09 1.125606e-02 9.886304e-01 1.135711e-04 3.594934e-16
1.075e+04 1.232147e-16 6.467702e-08 8.499684e-02 9.149992e-01 3.924231e-06 1.408356e-19
1.125e+04 3.215289e-15 1.208457e-06 5.106453e-01 4.893535e-01 4.606762e-08 8.695054e-24
1.175e+04 3.540406e-14 9.073730e-06 9.551235e-01 4.486746e-02 3.501055e-11 8.667823e-30
1.225e+04 3.605713e-13 5.112280e-05 9.984926e-01 1.456299e-03 4.954871e-15 6.793477e-37
1.275e+04 1.150513e-12 1.228240e-04 9.996492e-01 2.280111e-04 4.119180e-17 9.552357e-41
1.325e+04 3.258027e-12 2.707732e-04 9.996872e-01 4.197835e-05 5.153944e-19 2.816332e-44
1.375e+04 9.332491e-12 6.017287e-04 9.993907e-01 7.551971e-06 6.046810e-21 7.305108e-48
1.425e+04 2.527396e-11 1.290141e-03 9.987084e-01 1.435492e-06 8.081241e-23 2.371435e-51
1.475e+04 6.543837e-11 2.691128e-03 9.973086e-01 2.832020e-07 1.176153e-24 8.878492e-55
1.525e+04 1.643993e-10 5.488172e-03 9.945118e-01 5.809905e-08 1.890030e-26 3.974577e-58
1.575e+04 3.764875e-10 1.042375e-02 9.895762e-01 1.378202e-08 4.434181e-28 3.592868e-61
1.625e+04 6.529936e-10 1.625402e-02 9.837460e-01 4.838988e-09 2.839291e-29 2.065865e-63
1.675e+04 1.137512e-09 2.534556e-02 9.746544e-01 1.688561e-09 1.801536e-30 1.173153e-65
1.725e+04 1.513943e-09 3.282220e-02 9.671778e-01 8.507472e-10 2.904266e-31 3.688306e-67
1.775e+04 2.038195e-09 4.279076e-02 9.572092e-01 4.199825e-10 4.463159e-32 1.064169e-68
1.825e+04 2.935599e-09 5.831297e-02 9.416870e-01 1.869724e-10 5.320201e-33 1.934586e-70
1.875e+04 3.983949e-09 7.621000e-02 9.237900e-01 8.951382e-11 7.659987e-34 4.983617e-72
1.925e+04 5.161750e-09 9.639056e-02 9.036094e-01 4.526858e-11 1.272976e-34 1.673812e-73
1.975e+04 7.462316e-09 1.307976e-01 8.692024e-01 1.899443e-11 1.348419e-35 2.489500e-75
2.025e+04 1.006476e-08 1.689477e-01 8.310522e-01 8.607873e-12 1.752449e-36 5.412730e-77
2.075e+04 1.353979e-08 2.169523e-01 7.830477e-01 3.774139e-12 2.139070e-37 1.060093e-78
2.125e+04 1.936322e-08 2.877124e-01 7.122876e-01 1.397039e-12 1.787154e-38 1.062355e-80
2.175e+04 2.246559e-08 3.332415e-01 6.667584e-01 7.330832e-13 3.477394e-39 4.920450e-82
2.225e+04 2.728728e-08 3.949129e-01 6.050871e-01 3.349178e-13 4.978015e-40 1.327336e-83
2.275e+04 3.052290e-08 4.438605e-01 5.561395e-01 1.761984e-13 1.001383e-40 6.623656e-85
2.325e+04 3.810925e-08 5.267299e-01 4.732701e-01 6.601443e-14 9.509883e-42 8.820438e-87
2.375e+04 4.299099e-08 5.870916e-01 4.129083e-01 3.012229e-14 1.437545e-42 2.707041e-88
2.425e+04 4.179993e-08 6.056970e-01 3.943029e-01 2.101793e-14 5.606605e-43 4.427914e-89
2.475e+04 4.660083e-08 6.649005e-01 3.350995e-01 9.120152e-15 7.749862e-44 1.175727e-90
2.525e+04 5.091941e-08 7.179847e-01 2.820152e-01 3.966282e-15 1.092919e-44 3.262563e-92
2.575e+04 6.289158e-08 8.022167e-01 1.977833e-01 9.278517e-16 4.162006e-46 9.373785e-95
2.625e+04 6.479114e-08 8.327456e-01 1.672543e-01 4.425772e-16 7.376815e-47 3.946789e-96
2.675e+04 6.812956e-08 8.650890e-01 1.349109e-01 1.827993e-16 9.722548e-48 9.998787e-98
2.725e+04 6.825322e-08 8.841803e-01 1.158196e-01 9.420530e-17 2.053279e-48 5.747711e-99
2.775e+04 7.104730e-08 9.078714e-01 9.212851e-02 3.824658e-17 2.647446e-49 1.415577e-100
2.825e+04 6.425307e-08 9.064403e-01 9.355963e-02 3.429419e-17 1.784454e-49 6.036383e-101
2.875e+04 5.443342e-08 8.934827e-01 1.065173e-01 4.452752e-17 2.604501e-49 9.752002e-101
2.925e+04 7.425337e-08 9.499583e-01 5.004162e-02 3.471944e-18 1.105982e-51 6.833710e-105
2.975e+04 6.062168e-08 9.377224e-01 6.227758e-02 5.855189e-18 2.743868e-51 2.723612e-104
3.025e+04 6.546469e-08 9.555165e-01 4.448347e-02 1.756244e-18 1.928264e-52 2.400003e-106
3.075e+04 5.899798e-08 9.544363e-01 4.556360e-02 1.613340e-18 1.363769e-52 1.109700e-106
3.125e+04 5.893095e-08 9.621920e-01 3.780791e-02 7.755094e-19 2.544881e-53 5.235819e-108
3.175e+04 5.952503e-08 9.694505e-01 3.054944e-02 3.451636e-19 4.065961e-54 1.898209e-109
3.225e+04 5.341533e-08 9.684105e-01 3.158948e-02 3.260213e-19 3.041784e-54 9.654071e-110
3.275e+04 4.512664e-08 9.629613e-01 3.703863e-02 4.521320e-19 5.007105e-54 1.893429e-109
3.325e+04 4.532567e-08 9.697424e-01 3.025754e-02 2.081003e-19 8.568249e-55 7.717709e-111
3.375e+04 3.728470e-08 9.624751e-01 3.752485e-02 3.425050e-19 2.004605e-54 2.762623e-110
3.425e+04 3.526540e-08 9.652326e-01 3.476735e-02 2.313395e-19 7.533376e-55 4.324843e-111
3.475e+04 2.924799e-08 9.576802e-01 4.231982e-02 3.607647e-19 1.581369e-54 1.288475e-110
3.525e+04 3.730059e-08 9.791480e-01 2.085200e-02 3.572021e-20 1.159512e-56 2.401995e-114
3.575e+04 3.454964e-08 9.798503e-01 2.014968e-02 2.748404e-20 5.699693e-57 5.958576e-115
3.625e+04 4.623690e-08 9.912329e-01 8.767047e-03 1.954429e-21 2.193430e-59 3.799671e-119
3.675e+04 6.018365e-08 9.959695e-01 4.030420e-03 1.677778e-22 1.262154e-61 4.893552e-123
3.725e+04 6.794161e-08 9.974746e-01 2.525319e-03 3.617473e-23 4.726408e-63 1.530669e-125
3.775e+04 9.248457e-08 9.989483e-01 1.051558e-03 2.361371e-24 1.583656e-65 7.967878e-130
3.825e+04 1.316257e-07 9.996027e-01 3.971437e-04 1.164109e-25 3.020297e-68 1.599474e-134
3.875e+04 1.913627e-07 9.998568e-01 1.430209e-04 5.006957e-27 4.379961e-71 2.020066e-139
3.925e+04 2.845979e-07 9.999508e-01 4.893678e-05 1.857028e-28 4.711190e-74 1.537037e-144
3.975e+04 3.311339e-07 9.999711e-01 2.861245e-05 3.299205e-29 1.199990e-75 2.512545e-147
4.025e+04 6.508895e-07 9.999941e-01 5.290513e-06 2.026925e-31 3.411803e-80 4.011201e-155
#TIME: 9.189946
#NVEL: 81
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4 Ni5
2.500e+02 1.155393e-37 1.160884e-27 2.023214e-18 3.141841e-10 1.413510e-03 9.985865e-01
7.500e+02 2.425253e-36 1.976767e-26 2.602806e-17 2.505965e-09 4.680702e-03 9.953193e-01
1.250e+03 1.109934e-35 8.610628e-26 1.036447e-16 7.965858e-09 9.196727e-03 9.908033e-01
1.750e+03 4.580032e-35 3.438495e-25 3.859888e-16 2.403992e-08 1.751031e-02 9.824897e-01
2.250e+03 1.975999e-34 1.438798e-24 1.509801e-15 7.534749e-08 3.392368e-02 9.660762e-01
2.750e+03 9.175761e-34 6.481584e-24 6.351093e-15 2.493811e-07 6.723882e-02 9.327609e-01
3.250e+03 4.211624e-33 2.910325e-23 2.681286e-14 8.226935e-07 1.310379e-01 8.689613e-01
3.750e+03 1.893033e-32 1.291797e-22 1.125810e-13 2.669542e-06 2.456464e-01 7.543509e-01
4.250e+03 7.784340e-32 5.309595e-22 4.411084e-13 8.018285e-06 4.190625e-01 5.809294e-01
4.750e+03 3.243680e-31 2.202076e-21 1.720820e-12 2.297963e-05 6.365980e-01 3.633791e-01
5.250e+03 1.584998e-30 1.039883e-20 7.304615e-12 6.536756e-05 8.356488e-01 1.642858e-01
5.750e+03 1.114471e-29 6.694344e-20 3.898674e-11 2.012170e-04 9.512840e-01 4.851483e-02
6.250e+03 1.187410e-28 6.238002e-19 2.776278e-10 7.086710e-04 9.895008e-01 9.790536e-03
6.750e+03 1.715116e-27 7.728658e-18 2.483237e-09 2.814228e-03 9.956230e-01 1.562787e-03
7.250e+03 3.826827e-26 1.419155e-16 3.020820e-08 1.324486e-02 9.865614e-01 1.936815e-04
7.750e+03 1.156611e-24 3.432968e-15 4.508092e-07 6.855150e-02 9.314291e-01 1.897760e-05
8.250e+03 3.566524e-23 8.476160e-14 6.549675e-06 3.154434e-01 6.845488e-01 1.203457e-06
8.750e+03 9.324973e-22 1.738543e-12 6.982884e-05 8.147018e-01 1.852284e-01 1.574940e-08
9.250e+03 2.107258e-20 2.939005e-11 5.092530e-04 9.863779e-01 1.311285e-02 2.426438e-11
9.750e+03 4.804313e-19 5.062209e-10 3.556928e-03 9.958213e-01 6.217656e-04 1.812405e-14
1.025e+04 1.246074e-17 9.548760e-09 2.568763e-02 9.742858e-01 2.659298e-05 1.101839e-17
1.075e+04 3.168271e-16 1.768855e-07 1.755696e-01 8.244294e-01 8.480066e-07 3.976108e-21
1.125e+04 5.935091e-15 2.380082e-06 7.286419e-01 2.713557e-01 5.028331e-09 9.256942e-26
1.175e+04 5.569692e-14 1.433982e-05 9.850299e-01 1.495575e-02 1.745822e-12 2.885126e-32
1.225e+04 5.840180e-13 8.010460e-05 9.994512e-01 4.686472e-04 2.405862e-16 2.234890e-39
1.275e+04 1.642488e-12 1.757997e-04 9.997369e-01 8.725160e-05 3.101150e-18 6.979342e-43
1.325e+04 4.750002e-12 3.929522e-04 9.995915e-01 1.559121e-05 3.587165e-20 1.772134e-46
1.375e+04 1.296824e-11 8.453014e-04 9.991517e-01 2.969023e-06 4.839069e-22 5.891646e-50
1.425e+04 3.301712e-11 1.738980e-03 9.982604e-01 6.070718e-07 7.744860e-24 2.641964e-53
1.475e+04 8.345908e-11 3.566851e-03 9.964330e-01 1.233078e-07 1.211413e-25 1.124764e-56
1.525e+04 1.975108e-10 6.956733e-03 9.930432e-01 2.770228e-08 2.460103e-27 7.757927e-60
1.575e+04 3.982261e-10 1.206550e-02 9.879345e-01 7.884434e-09 9.199173e-29 1.655305e-62
1.625e+04 6.489179e-10 1.800156e-02 9.819984e-01 3.021561e-09 7.365858e-30 1.435882e-64
1.675e+04 9.404947e-10 2.473679e-02 9.752632e-01 1.358762e-09 8.878378e-31 2.643991e-66
1.725e+04 1.448448e-09 3.537256e-02 9.646274e-01 5.594795e-10 8.607654e-32 3.275639e-68
1.775e+04 1.798013e-09 4.362996e-02 9.563700e-01 3.092097e-10 1.757969e-32 1.590672e-69
1.825e+04 2.553446e-09 5.887959e-02 9.411204e-01 1.404258e-10 2.203147e-33 3.168823e-71
1.875e+04 3.142132e-09 7.205073e-02 9.279493e-01 7.755288e-11 4.526751e-34 1.561865e-72
1.925e+04 4.534546e-09 9.793705e-02 9.020629e-01 3.348762e-11 5.079039e-35 2.561882e-74
1.975e+04 6.315448e-09 1.296364e-01 8.703636e-01 1.488206e-11 6.197668e-36 4.928351e-76
2.025e+04 9.564209e-09 1.804893e-01 8.195107e-01 5.569645e-12 5.062934e-37 4.620346e-78
2.075e+04 1.179967e-08 2.190928e-01 7.809072e-01 2.817828e-12 8.747220e-38 1.698030e-79
2.125e+04 1.562523e-08 2.769529e-01 7.230471e-01 1.208031e-12 1.034368e-38 3.177711e-81
2.175e+04 1.870657e-08 3.271850e-01 6.728150e-01 5.993019e-13 1.760074e-39 1.155633e-82
