#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.2 2.42 2.662 2.9282 3.22102 3.543122 3.897434 4.287178 4.715896 5.187485 5.706233 6.276857 6.904542 7.594996 8.354497 9.189946 10.10894 11.10894 12.10894 13.108941 14.108941 15.108941 16.108941 17.108941 18.108941 19.108941 20.108941 21.108941 22.108941 23.108941 24.108941 25.108941 26.108941 27.108941 28.108941 29.108941 30.108941 31.108941 32.108941 33.108941 34.108941 35.108941 36.108941 37.108941 38.108941 39.108941 40.108941 41.108941 42.108941 43.108941 44.108941 45.108941 46.108941 47.108941 48.108941 49.108941 50.108941 51.108941 52.108941 53.108941 54.108941 55.108941 56.108941 57.108941 58.108941 59.108941 60.108941 61.108941 62.108941 63.108941 64.108941 65.108941 66.108941 67.108941 68.108941 69.108941 70.108941 71.108941 72.108941 73.108941 74.108941 75.108941 76.108941 77.108941 78.108941 79.108941 80.108941 81.108941 82.108941 83.108941 84.108941 85.108941 86.108941 87.108941 88.108941 89.108941 90.108941 91.108941 92.108941 93.108941 94.108941 95.108941 96.108941 97.108935 98.108935 99.108935 100.108935 101.108935 102.108935 103.108935 104.108935 105.108935 106.108935 107.108935 108.108935 109.108935 110.108935 111.108935 112.108935 113.108935 114.108935 115.108935 116.108935 117.108935 118.108935 119.108935 120.108935 121.108935 122.108935 123.108935 124.108935 125.108935 126.108935 127.108935 128.108935 129.108935 130.108935 131.108935 132.108935 133.108935 134.108935 135.108935 136.108935 137.108935 138.108935 139.108935 140.108935 141.108935 142.108935 143.108935 144.108935 145.108935 146.108935 147.108935 148.108935 149.108935 150.108935 151.108935 152.108935 153.108935 154.108935 155.108935 156.108935 157.108935 158.108935 159.108935 160.108935 161.108935 162.108935 163.108935 164.108935 165.108935 166.108935 167.108935 168.108935 169.108935 170.108935 171.108935 172.108935 173.108935 174.108935 175.108935 176.108935 177.108935 178.108935 179.108935 180.108935 181.108935 182.108935 183.108935 184.108935 185.108935 186.108935 187.108935 188.108935 189.108935 190.108935 191.108935 192.108935 193.108935 194.108935 195.108935 196.108935 197.108935 198.108935 199.108935 200.108935 201.108935 202.108935 203.108935 204.108935 205.108935 206.108935 207.108935 208.108935 209.108935 210.108935 211.108935 212.108935 213.108935 214.108935 215.108935 216.108935 217.108935 218.108935 219.108935 220.108935 221.108935 222.108935 223.108935 224.108935 225.108935 226.108935 227.108935 228.108935 229.108935 230.108935 231.108935 232.108935 233.108935 234.108935 235.108935 236.108935 237.108935 238.108935 239.108935 240.108935 241.108935 242.108935 243.108935 244.108935 245.108935 246.108935 247.108935 248.108935 249.108935 250.108935
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] s0 s1 s2 s3 s4 s5
1.275e+04 6.805673e-01 3.194327e-01 1.312196e-18 5.167382e-52 8.274023e-103 2.024071e-187
1.325e+04 7.938018e-01 2.061982e-01 1.750623e-19 6.040405e-54 3.334946e-106 4.132599e-193
1.375e+04 8.872761e-01 1.127239e-01 1.514343e-20 3.093500e-56 3.474298e-110 9.732043e-200
1.425e+04 9.456603e-01 5.433973e-02 9.865422e-22 9.508149e-59 1.605659e-114 6.437827e-207
1.475e+04 9.716684e-01 2.833160e-02 9.105532e-23 6.207496e-61 2.736710e-118 3.687622e-213
1.525e+04 9.831660e-01 1.683404e-02 1.332303e-23 1.049051e-62 2.346739e-121 2.955254e-218
1.575e+04 9.915449e-01 8.455064e-03 1.137425e-24 5.967574e-65 3.215849e-125 1.203496e-224
1.625e+04 9.952562e-01 4.743842e-03 1.398620e-25 7.113503e-67 1.531950e-128 3.702473e-230
1.675e+04 9.970535e-01 2.946491e-03 2.390532e-26 1.648745e-68 2.232114e-131 6.976572e-235
1.725e+04 9.984798e-01 1.520247e-03 2.203724e-27 1.079308e-70 3.808373e-135 3.947860e-241
1.775e+04 9.988456e-01 1.154420e-03 7.208150e-28 9.281661e-72 5.036620e-137 2.664754e-244
1.825e+04 9.992903e-01 7.097092e-04 1.160961e-28 1.863340e-73 5.624157e-140 3.148307e-249
1.875e+04 9.995746e-01 4.253743e-04 1.689975e-29 2.999041e-75 4.257679e-143 1.932553e-254
1.925e+04 9.996947e-01 3.052939e-04 4.466595e-30 1.632094e-76 2.537233e-145 3.441048e-258
1.975e+04 9.997307e-01 2.693116e-04 2.376945e-30 3.762665e-77 1.768601e-146 3.461286e-260
2.025e+04 9.997877e-01 2.123466e-04 8.592890e-31 3.888460e-78 3.127725e-148 3.646019e-263
2.075e+04 9.998634e-01 1.365624e-04 1.523124e-31 9.078871e-80 4.313858e-151 5.708706e-268
2.125e+04 9.998598e-01 1.402408e-04 1.368936e-31 6.212531e-80 1.931799e-151 1.225486e-268
2.175e+04 9.998934e-01 1.066206e-04 4.306135e-32 4.758231e-81 2.025405e-153 5.380940e-272
2.225e+04 9.999208e-01 7.919740e-05 1.240186e-32 3.015191e-82 1.526156e-155 1.359939e-275
2.275e+04 9.999257e-01 7.431013e-05 8.128244e-33 1.067326e-82 2.206644e-156 4.521605e-277
2.325e+04 9.999515e-01 4.849284e-05 1.462723e-33 2.500087e-84 2.976873e-159 6.567548e-282
2.375e+04 9.999550e-01 4.497362e-05 9.186691e-34 8.084270e-85 3.680067e-160 1.682823e-283
2.425e+04 9.999631e-01 3.688758e-05 3.711246e-34 1.031318e-85 9.147998e-162 3.020143e-286
2.475e+04 9.999758e-01 2.416070e-05 6.627649e-35 2.339273e-87 1.149555e-164 3.816995e-291
2.525e+04 9.999825e-01 1.753152e-05 1.701833e-35 1.136692e-88 5.356026e-167 4.213169e-295
2.575e+04 9.999809e-01 1.907249e-05 1.907043e-35 1.250993e-88 5.497355e-167 3.625872e-295
2.625e+04 9.999869e-01 1.312242e-05 4.021814e-36 3.996410e-90 1.237252e-169 1.191038e-299
2.675e+04 9.999902e-01 9.801023e-06 1.140654e-36 2.386573e-91 8.199288e-172 2.346722e-303
2.725e+04 9.999920e-01 8.042088e-06 4.559958e-37 2.950771e-92 1.913973e-173 3.748332e-306
2.775e+04 9.999929e-01 7.116207e-06 2.403269e-37 6.559406e-93 1.233582e-174 3.240725e-308
2.825e+04 9.999952e-01 4.838199e-06 4.822113e-38 1.876416e-94 2.282823e-177 7.640174e-313
2.875e+04 9.999967e-01 3.260734e-06 9.394879e-39 5.052577e-96 3.811374e-180 1.521842e-317
2.925e+04 9.999971e-01 2.921872e-06 5.189784e-39 1.241840e-96 2.924883e-181 1.760306e-319
2.975e+04 9.999975e-01 2.485269e-06 2.371692e-39 2.042781e-97 1.120915e-182 6.422853e-322
3.025e+04 9.999986e-01 1.428365e-06 2.626713e-40 1.681460e-99 2.436181e-186 0.000000e+00
3.075e+04 9.999988e-01 1.155724e-06 1.008793e-40 1.925222e-100 5.017977e-188 0.000000e+00
3.125e+04 9.999989e-01 1.130906e-06 7.670188e-41 9.302532e-101 1.238578e-188 0.000000e+00
3.175e+04 9.999989e-01 1.086840e-06 5.466497e-41 3.922026e-101 2.416681e-189 0.000000e+00
3.225e+04 9.999989e-01 1.070649e-06 4.257924e-41 1.994157e-101 6.513335e-190 0.000000e+00
3.275e+04 9.999991e-01 9.033646e-07 1.902757e-41 3.144603e-102 2.331726e-191 0.000000e+00
3.325e+04 9.999993e-01 7.332638e-07 7.417278e-42 3.725135e-103 5.106005e-193 0.000000e+00
3.375e+04 9.999992e-01 8.124263e-07 8.784152e-42 4.570176e-103 6.272480e-193 0.000000e+00
3.425e+04 9.999988e-01 1.247569e-06 3.384737e-41 6.780483e-102 5.705105e-191 0.000000e+00
3.475e+04 9.999988e-01 1.197151e-06 2.399297e-41 2.826383e-102 1.091540e-191 0.000000e+00
3.525e+04 9.999992e-01 7.880370e-07 4.368374e-42 6.682743e-104 1.474291e-194 0.000000e+00
3.575e+04 9.999976e-01 2.419538e-06 2.120006e-40 2.139599e-100 1.470149e-188 0.000000e+00
3.625e+04 9.999975e-01 2.486912e-06 1.933582e-40 1.523348e-100 7.109100e-189 0.000000e+00
3.675e+04 9.999963e-01 3.700370e-06 6.850997e-40 1.936713e-99 5.062628e-187 0.000000e+00
3.725e+04 9.999941e-01 5.917653e-06 3.150123e-39 4.270150e-98 9.329157e-185 0.000000e+00
3.775e+04 9.999898e-01 1.015259e-05 1.841329e-38 1.546699e-96 4.009938e-182 2.470328e-322
3.825e+04 9.999876e-01 1.235693e-05 3.070121e-38 3.916483e-96 1.724764e-181 2.252939e-321
3.875e+04 9.999804e-01 1.962032e-05 1.306758e-37 7.054832e-95 2.159071e-179 5.429599e-318
3.925e+04 9.999695e-01 3.053043e-05 5.040464e-37 1.012316e-93 1.791220e-177 6.448283e-315
3.975e+04 9.999661e-01 3.394819e-05 5.955722e-37 1.221744e-93 2.115210e-177 6.820582e-315
4.025e+04 9.998983e-01 1.017297e-04 2.032124e-35 1.519871e-90 3.395976e-172 1.901074e-306
#TIME: 48.108941
#NVEL: 81
#vel_mid[km/s] s0 s1 s2 s3 s4 s5
2.500e+02 1.765580e-07 6.228106e-01 3.771892e-01 2.672877e-08 5.720220e-23 3.329217e-51
7.500e+02 2.015459e-07 6.796537e-01 3.203461e-01 1.461890e-08 1.641934e-23 3.303627e-52
1.250e+03 2.622053e-07 7.709703e-01 2.290294e-01 4.888521e-09 1.860421e-24 6.569821e-54
1.750e+03 3.712510e-07 8.670878e-01 1.329119e-01 9.859450e-10 8.505167e-26 2.845343e-56
2.250e+03 5.539102e-07 9.388114e-01 6.118808e-02 1.184761e-10 1.573439e-27 2.757018e-59
2.750e+03 8.400707e-07 9.761303e-01 2.386882e-02 1.002330e-11 1.594947e-29 9.961571e-63
3.250e+03 1.309010e-06 9.918773e-01 8.121397e-03 6.246057e-13 9.467378e-32 1.480272e-66
3.750e+03 2.155166e-06 9.976501e-01 2.347724e-03 2.629827e-14 2.778682e-34 6.710130e-71
4.250e+03 3.799502e-06 9.994352e-01 5.609783e-04 6.877362e-16 3.415939e-37 6.879206e-76
4.750e+03 7.037027e-06 9.998808e-01 1.121247e-04 1.129337e-17 1.756512e-40 1.537157e-81
5.250e+03 1.328771e-05 9.999671e-01 1.960440e-05 1.288007e-19 4.478652e-44 9.770444e-88
5.750e+03 2.646329e-05 9.999706e-01 2.955064e-06 1.007779e-21 5.711368e-48 1.889893e-94
6.250e+03 5.720877e-05 9.999424e-01 3.984112e-07 6.169584e-24 4.863712e-52 1.978391e-101
6.750e+03 1.316457e-04 9.998683e-01 5.100954e-08 3.449808e-26 3.688141e-56 1.846426e-108
7.250e+03 3.128164e-04 9.996872e-01 6.597920e-09 2.048996e-28 3.260989e-60 2.407569e-115
7.750e+03 7.820079e-04 9.992180e-01 8.078270e-10 1.089383e-30 2.437211e-64 2.496391e-122
8.250e+03 1.921616e-03 9.980784e-01 1.045001e-10 6.705409e-33 2.402413e-68 4.209817e-129
8.750e+03 4.635374e-03 9.953646e-01 1.390004e-11 4.423929e-35 2.680997e-72 8.717152e-136
9.250e+03 1.136877e-02 9.886312e-01 1.714089e-12 2.411290e-37 2.100704e-76 9.767376e-143
9.750e+03 2.811724e-02 9.718828e-01 1.938754e-13 1.063330e-39 1.113366e-80 5.540894e-150
1.025e+04 6.295652e-02 9.370435e-01 2.487805e-14 6.520076e-42 1.071028e-84 8.473527e-157
1.075e+04 1.321352e-01 8.678648e-01 3.136505e-15 4.012534e-44 1.054982e-88 1.349811e-163
1.125e+04 2.593391e-01 7.406609e-01 3.384741e-16 1.865602e-46 6.555924e-93 1.010467e-170
1.175e+04 4.767399e-01 5.232601e-01 2.169003e-17 3.081285e-49 7.107567e-98 4.318990e-179
1.225e+04 6.436638e-01 3.563362e-01 2.451427e-18 2.194206e-51 1.112946e-101 1.706886e-185
1.275e+04 7.884127e-01 2.115873e-01 2.210951e-19 1.093608e-53 1.021563e-105 3.011589e-192
1.325e+04 8.611633e-01 1.388367e-01 3.662777e-20 2.149507e-55 1.048526e-108 2.985054e-197
1.375e+04 9.265311e-01 7.346892e-02 3.146421e-21 1.141199e-57 1.204741e-112 8.575922e-204
1.425e+04 9.651505e-01 3.484953e-02 2.065471e-22 3.673445e-60 6.159088e-117 6.852242e-211
1.475e+04 9.827230e-01 1.727701e-02 1.656709e-23 1.825693e-62 6.685319e-121 1.902042e-217
1.525e+04 9.917910e-01 8.208956e-03 1.179343e-24 7.181260e-65 4.916378e-125 2.815105e-224
1.575e+04 9.949790e-01 5.021042e-03 1.922110e-25 1.516329e-66 6.144236e-128 4.156826e-229
1.625e+04 9.973047e-01 2.695339e-03 2.036766e-26 1.329399e-68 1.732954e-131 5.404268e-235
1.675e+04 9.986653e-01 1.334714e-03 1.633851e-27 6.533314e-71 1.814467e-135 1.372981e-241
1.725e+04 9.991604e-01 8.395670e-04 2.847391e-28 1.544730e-72 2.679957e-138 2.569887e-246
1.775e+04 9.994863e-01 5.136575e-04 4.460335e-29 2.901065e-74 2.646610e-141 2.449892e-251
1.825e+04 9.996223e-01 3.777133e-04 1.284642e-29 1.890492e-75 2.150035e-143 7.281314e-255
1.875e+04 9.997773e-01 2.227247e-04 1.719570e-30 2.500583e-77 1.138702e-146 2.408469e-260
1.925e+04 9.997966e-01 2.034374e-04 1.029130e-30 7.341099e-78 1.197427e-147 4.751710e-262
1.975e+04 9.998668e-01 1.331654e-04 1.930916e-31 1.922580e-79 2.003440e-150 1.017835e-266
2.025e+04 9.998853e-01 1.147432e-04 9.395647e-32 3.655598e-80 9.978569e-152 5.833821e-269
2.075e+04 9.999209e-01 7.906953e-05 2.072047e-32 1.322338e-81 2.864707e-154 2.986477e-273
2.125e+04 9.999408e-01 5.923656e-05 6.090463e-33 8.678515e-83 2.275787e-156 8.152506e-277
2.175e+04 9.999486e-01 5.139760e-05 3.014331e-33 1.699840e-83 1.185978e-157 4.995478e-279
2.225e+04 9.999373e-01 6.265999e-05 5.029105e-33 4.292525e-83 5.057167e-157 4.504693e-278
2.275e+04 9.999461e-01 5.392402e-05 2.420540e-33 7.936717e-84 2.388746e-158 2.349045e-280
2.325e+04 9.999680e-01 3.196132e-05 3.041530e-34 8.629568e-86 8.491841e-162 3.689191e-286
2.375e+04 9.999661e-01 3.388473e-05 3.093147e-34 7.715311e-86 6.071378e-162 1.735972e-286
2.425e+04 9.999805e-01 1.945541e-05 3.409312e-35 6.282261e-88 1.294481e-165 1.148282e-292
2.475e+04 9.999857e-01 1.427784e-05 9.090511e-36 3.297555e-89 6.874811e-168 1.569842e-296
2.525e+04 9.999876e-01 1.244515e-05 4.537812e-36 6.536667e-90 3.635981e-169 9.778052e-299
2.575e+04 9.999866e-01 1.339577e-05 4.900432e-36 6.660932e-90 3.270906e-169 6.771581e-299
2.625e+04 9.999920e-01 8.036695e-06 6.227778e-37 7.235898e-92 1.133463e-172 9.861267e-305
2.675e+04 9.999929e-01 7.076030e-06 3.222934e-37 1.547450e-92 6.832161e-174 7.627720e-307
2.725e+04 9.999957e-01 4.256976e-06 4.135832e-38 1.715340e-94 2.450859e-177 1.175983e-312
2.775e+04 9.999950e-01 5.031039e-06 6.287346e-38 3.611417e-94 7.742954e-177 6.574846e-312
2.825e+04 9.999963e-01 3.663306e-06 1.624569e-38 1.769525e-95 3.642506e-179 7.326435e-316
2.875e+04 9.999970e-01 2.950004e-06 6.076259e-39 1.902534e-96 6.685429e-181 7.861671e-319
2.925e+04 9.999980e-01 2.039271e-06 1.307735e-39 6.359393e-98 1.630625e-183 2.964394e-323
2.975e+04 9.999980e-01 1.972346e-06 9.541270e-40 2.818240e-98 3.468811e-184 0.000000e+00
3.025e+04 9.999987e-01 1.342827e-06 1.958398e-40 8.571807e-100 7.228202e-187 0.000000e+00
3.075e+04 9.999988e-01 1.192071e-06 1.049527e-40 1.981322e-100 5.001439e-188 0.000000e+00
3.125e+04 9.999990e-01 1.047194e-06 5.419579e-41 4.236825e-101 3.027238e-189 0.000000e+00
3.175e+04 9.999990e-01 1.035321e-06 4.275320e-41 2.212223e-101 8.539889e-190 0.000000e+00
3.225e+04 9.999990e-01 1.047495e-06 3.664740e-41 1.376235e-101 3.259128e-190 0.000000e+00
3.275e+04 9.999994e-01 5.751894e-07 3.553244e-42 8.760942e-104 4.650944e-194 0.000000e+00
3.325e+04 9.999992e-01 8.483094e-07 1.161755e-41 9.059994e-103 2.237984e-192 0.000000e+00
3.375e+04 9.999992e-01 7.874892e-07 7.312960e-42 2.940738e-103 2.781889e-193 0.000000e+00
3.425e+04 9.999992e-01 7.852212e-07 5.945888e-42 1.635950e-103 8.751605e-194 0.000000e+00
3.475e+04 9.999989e-01 1.098084e-06 1.634741e-41 1.190133e-102 2.326142e-192 0.000000e+00
3.525e+04 9.999992e-01 8.484444e-07 5.303112e-42 9.523354e-104 2.576563e-194 0.000000e+00
3.575e+04 9.999985e-01 1.491375e-06 3.368940e-41 4.099308e-102 1.487373e-191 0.000000e+00
3.625e+04 9.999984e-01 1.645944e-06 3.978456e-41 5.042080e-102 1.850425e-191 0.000000e+00
3.675e+04 9.999973e-01 2.661555e-06 1.906703e-40 1.214683e-100 3.977683e-189 0.000000e+00
3.725e+04 9.999967e-01 3.302652e-06 3.471560e-40 3.755645e-100 2.447766e-188 0.000000e+00
3.775e+04 9.999940e-01 6.048091e-06 2.619555e-39 2.368218e-98 2.780371e-185 0.000000e+00
3.825e+04 9.999907e-01 9.304635e-06 1.029943e-38 3.704255e-97 2.797895e-183 0.000000e+00
3.875e+04 9.999884e-01 1.155178e-05 1.844950e-38 1.091453e-96 1.563451e-182 2.964394e-323
3.925e+04 9.999753e-01 2.468836e-05 2.233403e-37 1.750603e-94 8.362477e-179 3.809275e-317
3.975e+04 9.999454e-01 5.458265e-05 2.825122e-36 2.902575e-92 4.471944e-175 4.184060e-311
4.025e+04 9.999416e-01 5.840443e-05 2.900122e-36 2.599085e-92 3.149929e-175 1.874421e-311
#TIME: 49.108941
#NVEL: 81
#vel_mid[km/s] s0 s1 s2 s3 s4 s5
2.500e+02 2.933511e-07 7.665295e-01 2.334702e-01 5.826300e-09 2.987747e-24 1.899343e-53
7.500e+02 3.270548e-07 8.109404e-01 1.890593e-01 2.964831e-09 7.719460e-25 1.612457e-54
1.250e+03 4.244441e-07 8.812288e-01 1.187708e-01 7.669587e-10 5.697364e-26 1.605455e-56
1.750e+03 5.683804e-07 9.354247e-01 6.457477e-02 1.433443e-10 2.377769e-27 6.199391e-59
2.250e+03 8.391880e-07 9.732527e-01 2.674650e-02 1.405872e-11 3.146605e-29 3.508458e-62
2.750e+03 1.266865e-06 9.902107e-01 9.788027e-03 1.047628e-12 2.577955e-31 8.966614e-66
3.250e+03 1.987523e-06 9.968407e-01 3.157312e-03 5.786371e-14 1.236129e-33 9.306142e-70
3.750e+03 3.423976e-06 9.991942e-01 8.023319e-04 1.767174e-15 2.019150e-36 1.551372e-74
4.250e+03 6.230501e-06 9.998235e-01 1.702716e-04 3.392052e-17 1.390131e-39 5.767500e-80
4.750e+03 1.160792e-05 9.999570e-01 3.137336e-05 4.442110e-19 4.599273e-43 5.794644e-86
5.250e+03 2.256071e-05 9.999725e-01 4.987543e-06 3.961127e-21 7.417835e-47 1.661800e-92
5.750e+03 4.630455e-05 9.999530e-01 7.383521e-07 3.029694e-23 9.335504e-51 3.294404e-99
6.250e+03 1.025047e-04 9.998974e-01 1.004657e-07 1.949063e-25 8.996709e-55 4.500419e-106
6.750e+03 2.290450e-04 9.997709e-01 1.408843e-08 1.382619e-27 1.065139e-58 9.134413e-113
7.250e+03 5.261873e-04 9.994738e-01 1.971637e-09 1.001535e-29 1.353473e-62 2.208419e-119
7.750e+03 1.215742e-03 9.987843e-01 2.862049e-10 8.121106e-32 2.168180e-66 8.268905e-126
8.250e+03 2.935605e-03 9.970644e-01 3.828418e-11 5.432348e-34 2.482825e-70 1.792689e-132
8.750e+03 7.125754e-03 9.928742e-01 4.975433e-12 3.386424e-36 2.499694e-74 3.114198e-139
9.250e+03 1.707828e-02 9.829217e-01 6.348705e-13 2.014480e-38 2.293908e-78 4.542743e-146
9.750e+03 3.986020e-02 9.601398e-01 7.963463e-14 1.157195e-40 1.966693e-82 5.803042e-153
1.025e+04 8.766268e-02 9.123373e-01 1.010457e-14 7.040992e-43 1.884358e-86 8.875019e-160
1.075e+04 1.823079e-01 8.176921e-01 1.158804e-15 3.584060e-45 1.346646e-90 8.353745e-167
1.125e+04 3.430712e-01 6.569288e-01 1.112602e-16 1.355676e-47 6.005764e-95 3.677108e-174
1.175e+04 5.835483e-01 4.164517e-01 5.884477e-18 1.623344e-50 3.944774e-100 7.179905e-183
1.225e+04 7.472305e-01 2.527695e-01 5.149583e-19 7.261738e-53 2.922648e-104 8.679108e-190
1.275e+04 8.520242e-01 1.479758e-01 5.291187e-20 5.140734e-55 5.159743e-108 4.726609e-196
1.325e+04 9.281518e-01 7.184819e-02 3.333469e-21 1.434158e-57 1.981913e-112 2.261792e-203
1.375e+04 9.595848e-01 4.041515e-02 3.869934e-22 1.476873e-59 7.232412e-116 4.431203e-209
1.425e+04 9.814610e-01 1.853901e-02 2.388036e-23 4.294392e-62 3.170178e-120 2.808670e-216
1.475e+04 9.913724e-01 8.627615e-03 1.586503e-24 1.467603e-64 1.838643e-124 2.825267e-223
1.525e+04 9.960154e-01 3.984646e-03 1.031802e-25 4.794997e-67 9.849413e-129 2.480191e-230
1.575e+04 9.974276e-01 2.572387e-03 1.996732e-26 1.427440e-68 2.185178e-131 9.236344e-235
1.625e+04 9.987304e-01 1.269628e-03 1.580724e-27 6.815258e-71 2.174402e-135 2.153457e-241
1.675e+04 9.992071e-01 7.928997e-04 2.683406e-28 1.524132e-72 2.916625e-138 3.434326e-246
1.725e+04 9.996382e-01 3.617731e-04 1.546852e-29 3.627157e-75 8.502866e-143 1.007892e-253
1.775e+04 9.997371e-01 2.628639e-04 4.233217e-30 2.109055e-76 5.640670e-145 2.123140e-257
1.825e+04 9.998215e-01 1.784981e-04 9.081344e-31 7.338064e-78 1.542852e-147 1.029421e-261
1.875e+04 9.998732e-01 1.268380e-04 2.254840e-31 3.429879e-79 6.934124e-150 1.117265e-265
1.925e+04 9.999140e-01 8.596473e-05 4.686291e-32 1.095184e-80 1.605797e-152 4.007320e-270
1.975e+04 9.999150e-01 8.502634e-05 3.703160e-32 5.740267e-81 4.561089e-153 4.070541e-271
2.025e+04 9.999314e-01 6.856576e-05 1.415778e-32 6.549125e-82 9.392724e-155 5.379736e-274
2.075e+04 9.999480e-01 5.196735e-05 4.320215e-33 4.635980e-83 8.474936e-157 1.805681e-277
2.125e+04 9.999644e-01 3.556424e-05 9.067595e-34 1.482604e-84 1.931722e-159 6.148281e-282
2.175e+04 9.999668e-01 3.319266e-05 5.819754e-34 5.014289e-85 2.578292e-160 1.786913e-283
2.225e+04 9.999775e-01 2.248314e-05 1.165420e-34 1.441204e-86 4.852150e-163 4.383455e-288
2.275e+04 9.999797e-01 2.034343e-05 6.675763e-35 3.828152e-87 4.261809e-164 6.351487e-290
2.325e+04 9.999809e-01 1.909237e-05 4.368443e-35 1.348100e-87 6.096264e-165 2.069382e-291
2.375e+04 9.999844e-01 1.559705e-05 1.722288e-35 1.621235e-88 1.358692e-166 3.067535e-294
2.425e+04 9.999886e-01 1.141211e-05 4.531092e-36 8.255718e-90 6.834651e-169 3.822404e-298
2.475e+04 9.999880e-01 1.196403e-05 4.444839e-36 6.862981e-90 4.323503e-169 1.474669e-298
2.525e+04 9.999906e-01 9.406741e-06 1.520108e-36 6.093448e-91 5.689709e-171 9.083913e-302
2.575e+04 9.999938e-01 6.207038e-06 2.734219e-37 1.382427e-92 7.049660e-174 1.099334e-306
2.625e+04 9.999943e-01 5.668051e-06 1.617498e-37 3.927736e-93 6.950087e-175 1.927493e-308
2.675e+04 9.999943e-01 5.696217e-06 1.358983e-37 2.349870e-93 2.487331e-175 2.883633e-309
2.725e+04 9.999962e-01 3.790414e-06 2.526020e-38 5.724517e-95 3.490906e-178 4.301841e-314
2.775e+04 9.999960e-01 3.971232e-06 2.469717e-38 4.721683e-95 2.176928e-178 1.618952e-314
2.825e+04 9.999973e-01 2.707690e-06 5.035432e-39 1.403207e-96 4.320508e-181 4.311316e-319
2.875e+04 9.999984e-01 1.606147e-06 6.254231e-40 1.472040e-98 1.427994e-184 0.000000e+00
2.925e+04 9.999982e-01 1.825358e-06 8.167262e-40 2.230115e-98 2.536080e-184 0.000000e+00
2.975e+04 9.999988e-01 1.214682e-06 1.549287e-40 5.758559e-100 3.993961e-187 0.000000e+00
3.025e+04 9.999990e-01 9.803857e-07 5.914351e-41 6.524747e-101 8.096872e-189 0.000000e+00
3.075e+04 9.999992e-01 7.765515e-07 2.118076e-41 6.479371e-102 1.310959e-190 0.000000e+00
3.125e+04 9.999993e-01 7.407566e-07 1.469784e-41 2.582408e-102 2.321593e-191 0.000000e+00
3.175e+04 9.999993e-01 6.857654e-07 9.171366e-42 8.235942e-103 2.801869e-192 0.000000e+00
3.225e+04 9.999992e-01 7.697330e-07 1.134635e-41 1.105348e-102 4.009662e-192 0.000000e+00
3.275e+04 9.999995e-01 5.314802e-07 2.503702e-42 3.981726e-104 1.136671e-194 0.000000e+00
3.325e+04 9.999994e-01 6.066175e-07 3.277049e-42 6.001045e-104 1.981444e-194 0.000000e+00
3.375e+04 9.999994e-01 6.337460e-07 3.140678e-42 4.710593e-104 1.126316e-194 0.000000e+00
3.425e+04 9.999993e-01 7.419328e-07 4.524237e-42 8.720173e-104 2.808787e-194 0.000000e+00
3.475e+04 9.999992e-01 8.333959e-07 5.639949e-42 1.193783e-103 4.174677e-194 0.000000e+00
3.525e+04 9.999989e-01 1.052608e-06 1.076699e-41 4.028584e-103 2.952074e-193 0.000000e+00
3.575e+04 9.999985e-01 1.456892e-06 2.886757e-41 2.804960e-102 7.339083e-192 0.000000e+00
3.625e+04 9.999980e-01 2.014076e-06 7.768642e-41 1.980411e-101 1.879955e-190 0.000000e+00
3.675e+04 9.999965e-01 3.487217e-06 4.795861e-40 8.183485e-100 1.030674e-187 0.000000e+00
3.725e+04 9.999961e-01 3.942313e-06 6.202264e-40 1.223248e-99 1.800766e-187 0.000000e+00
3.775e+04 9.999934e-01 6.631522e-06 3.418517e-39 3.950984e-98 6.409068e-185 0.000000e+00
3.825e+04 9.999904e-01 9.568543e-06 1.062598e-38 3.752360e-97 2.718404e-183 0.000000e+00
3.875e+04 9.999876e-01 1.236792e-05 2.196528e-38 1.493513e-96 2.548735e-182 6.916919e-323
3.925e+04 9.999864e-01 1.361657e-05 2.543554e-38 1.748036e-96 2.887455e-182 6.916919e-323
3.975e+04 9.999818e-01 1.819608e-05 5.833422e-38 8.557468e-96 3.824098e-181 3.917941e-321
4.025e+04 9.999529e-01 4.712733e-05 1.298030e-36 4.653820e-93 1.582200e-176 1.273052e-313
#TIME: 50.108941
#NVEL: 81
#vel_mid[km/s] s0 s1 s2 s3 s4 s5
2.500e+02 4.626972e-07 8.732340e-01 1.267656e-01 1.029783e-09 1.138308e-25 6.724986e-56
7.500e+02 5.083386e-07 9.018650e-01 9.813448e-02 4.857294e-10 2.614664e-26 4.760557e-57
1.250e+03 6.355455e-07 9.413075e-01 5.869188e-02 1.180663e-10 1.781154e-27 4.254469e-59
1.750e+03 8.561400e-07 9.712340e-01 2.876514e-02 1.779399e-11 5.155748e-29 9.042138e-62
2.250e+03 1.256268e-06 9.887793e-01 1.121941e-02 1.551831e-12 5.610880e-31 3.728103e-65
2.750e+03 1.915247e-06 9.961323e-01 3.865779e-03 1.008855e-13 3.612094e-33 6.360407e-69
3.250e+03 3.163375e-06 9.989123e-01 1.084534e-03 3.944344e-15 9.243380e-36 2.270060e-73
3.750e+03 5.582538e-06 9.997439e-01 2.505085e-04 9.399031e-17 9.484483e-39 1.677302e-78
4.250e+03 1.027040e-05 9.999412e-01 4.857001e-05 1.408419e-18 4.047223e-42 2.637725e-84
